method,method_display,preprocess_method,preprocess_display,sample,true_vectors,pred_vectors,vector_count_error,engineering_score,line_geometry_score,total_length_score,junction_angle_score,vector_count_score,true_junctions,pred_junctions,pixel_precision_on_preprocessed,pixel_recall_on_preprocessed,pixel_f1_on_preprocessed,pixel_iou_on_preprocessed,pixel_accuracy_on_preprocessed,tp,fp,fn,tn,precision_from_matrix,recall_from_matrix,f1_from_matrix,accuracy_from_matrix,iou_from_matrix,preprocess_kind,raw_stroke_pixels,processed_feature_pixels,opening_radius,closing_radius,erode_radius,dilate_radius,density_radius,distance_decay_px,neighbour_blend,apply_opening,apply_closing,apply_erosion,apply_dilation,apply_skeletonization,internal_skeletonization_applied
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,45,3,3,0,0.5902476321147208,0.1550957481337228,0.8522727272727273,1.0,1.0,0,0,0.028089887640291633,0.014005602240857128,0.018691588340948567,0.009433962264133143,0.9679565429686909,5,173,352,15854,0.028089887640291633,0.014005602240857128,0.018691588340948567,0.9679565429686909,0.009433962264133143,neighbour_context,357,357,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,45,3,3,0,0.7230589643244784,0.42251585568041256,0.9146341463414634,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.98223876953119,0,150,141,16093,0.0,0.0,0.0,0.98223876953119,0.0,skeleton,357,141,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,46,3,3,0,0.5264705882352941,0.0,0.8823529411764706,1.0,1.0,0,0,0.01075268817192739,0.0034602076124447744,0.0052356017258436156,0.00262467191600361,0.9768066406249404,1,92,288,16003,0.01075268817192739,0.0034602076124447744,0.0052356017258436156,0.9768066406249404,0.00262467191600361,binary,289,289,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,46,3,2,1,0.5687150537634409,0.13,0.967741935483871,1.0,0.6666666666666667,0,0,0.36170212765572657,0.06576402321070451,0.11129296209607281,0.05892547660301746,0.9668579101561909,34,60,483,15807,0.36170212765572657,0.06576402321070451,0.11129296209607281,0.9668579101561909,0.05892547660301746,binary,289,517,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,46,3,2,1,0.5630873015873016,0.10809523809523809,0.9888888888888889,1.0,0.6666666666666667,0,0,0.048780487804283165,0.013840830449779098,0.021563341973597987,0.010899182561278205,0.9778442382811903,4,78,285,16017,0.048780487804283165,0.013840830449779098,0.021563341973597987,0.9778442382811903,0.010899182561278205,binary,289,289,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,46,3,3,0,0.6126103709776594,0.258375350140056,0.7317073170731707,1.0,1.0,0,0,0.1074380165280377,0.02807775377963698,0.044520547616526324,0.02276707530643999,0.965942382812441,13,108,450,15813,0.1074380165280377,0.02807775377963698,0.044520547616526324,0.965942382812441,0.02276707530643999,local_density,289,463,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,46,3,2,1,0.6360555555555556,0.29,0.9444444444444444,1.0,0.6666666666666667,0,0,0.0,0.0,0.0,0.0,0.9702758789061907,0,87,400,15897,0.0,0.0,0.0,0.9702758789061907,0.0,sobel_edges,289,400,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,46,3,3,0,0.49634146341463414,0.0,0.7317073170731707,1.0,1.0,0,0,0.2999999999972727,0.04405874499326561,0.07683352713389828,0.039951573849830564,0.9515991210936919,33,77,716,15558,0.2999999999972727,0.04405874499326561,0.07683352713389828,0.9515991210936919,0.039951573849830564,distance_transform,289,749,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,46,3,3,0,0.4871470588235294,0.04333333333333333,0.5882352941176471,1.0,1.0,0,0,0.10884353741422556,0.05536332179911639,0.07339449496554373,0.03809523809514739,0.9753417968749405,16,131,273,15964,0.10884353741422556,0.05536332179911639,0.07339449496554373,0.9753417968749405,0.03809523809514739,neighbour_context,289,289,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,46,3,3,0,0.5233333333333333,0.0,0.8666666666666667,1.0,1.0,0,0,0.04285714285653061,0.03409090909052169,0.03797468305031245,0.01935483870955255,0.9907226562499395,3,67,85,16229,0.04285714285653061,0.03409090909052169,0.03797468305031245,0.9907226562499395,0.01935483870955255,skeleton,289,88,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,47,2,1,1,0.558240466101695,0.26125,0.7033898305084746,1.0,0.5,0,0,0.0,0.0,0.0,0.0,0.9875488281249397,0,84,120,16180,0.0,0.0,0.0,0.9875488281249397,0.0,binary,120,120,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,47,2,1,1,0.5485052966101696,0.23208333333333328,0.7203389830508475,1.0,0.5,0,0,0.0,0.0,0.0,0.0,0.9745483398436905,0,86,331,15967,0.0,0.0,0.0,0.9745483398436905,0.0,binary,120,331,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,47,2,1,1,0.4945296610169492,0.195,0.5338983050847458,1.0,0.5,0,0,0.0,0.0,0.0,0.0,0.9863891601561897,0,64,159,16161,0.0,0.0,0.0,0.9863891601561897,0.0,binary,120,159,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,47,2,2,0,0.4961991525423729,0.06499999999999999,0.5847457627118644,1.0,1.0,0,0,0.057142857142040815,0.03100775193774413,0.04020100456867252,0.02051282051271532,0.9883422851561896,4,66,125,16189,0.057142857142040815,0.03100775193774413,0.04020100456867252,0.9883422851561896,0.02051282051271532,local_density,120,455,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,47,2,2,0,0.47374330954504906,0.08289473684210526,0.43220338983050843,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9869384765624397,0,52,162,16170,0.0,0.0,0.0,0.9869384765624397,0.0,sobel_edges,120,170,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,47,2,2,0,0.5347457627118644,0.0,0.923728813559322,1.0,1.0,0,0,0.19090909090735536,0.04158415841575924,0.06829268263286668,0.03535353535347584,0.965026855468691,21,89,484,15790,0.19090909090735536,0.04158415841575924,0.06829268263286668,0.965026855468691,0.03535353535347584,distance_transform,120,505,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,47,2,1,1,0.48513771186440674,0.0875,0.728813559322034,1.0,0.5,0,0,0.023529411764429065,0.016666666666527778,0.019512194636335526,0.00985221674871994,0.9877319335936897,2,83,118,16181,0.023529411764429065,0.016666666666527778,0.019512194636335526,0.9877319335936897,0.00985221674871994,neighbour_context,120,120,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,47,2,2,0,0.5427219000892061,0.021491228070175446,0.9152542372881356,1.0,1.0,0,0,0.1308411214941043,0.11666666666569445,0.12334801712169847,0.06572769953020785,0.9878540039061897,14,93,106,16171,0.1308411214941043,0.11666666666569445,0.12334801712169847,0.9878540039061897,0.06572769953020785,skeleton,120,120,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,48,1,1,0,0.6211666666666666,0.26,0.7708333333333334,1.0,1.0,0,0,0.5312499999833985,0.3090909090852893,0.3908045972271107,0.24285714285367346,0.9967651367186892,17,15,38,16314,0.5312499999833985,0.3090909090852893,0.3908045972271107,0.9967651367186892,0.24285714285367346,binary,55,55,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,48,1,1,0,0.5418333333333334,0.12999999999999998,0.6666666666666667,1.0,1.0,0,0,0.5357142856951531,0.07692307692268245,0.1345291477612661,0.07211538461503791,0.9882202148436896,15,13,180,16176,0.5357142856951531,0.07692307692268245,0.1345291477612661,0.9882202148436896,0.07211538461503791,binary,55,195,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,48,1,1,0,0.5127118644067796,0.0,0.8135593220338984,1.0,1.0,0,0,0.18181818181487605,0.18181818181487605,0.181818181314876,0.099999999999,0.9945068359374393,10,45,45,16284,0.18181818181487605,0.18181818181487605,0.181818181314876,0.9945068359374393,0.099999999999,binary,55,55,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,48,1,1,0,0.6293749999999999,0.20416666666666664,0.9375,1.0,1.0,0,0,0.26666666666074074,0.060301507537385425,0.09836065543607228,0.051724137930811535,0.9865722656249397,12,33,187,16152,0.26666666666074074,0.060301507537385425,0.09836065543607228,0.9865722656249397,0.051724137930811535,local_density,55,199,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,48,1,1,0,0.6814583333333333,0.3013888888888889,0.9791666666666666,1.0,1.0,0,0,0.1086956521715501,0.044642857142458546,0.06329113882695081,0.03267973856187791,0.9909667968749395,5,41,107,16231,0.1086956521715501,0.044642857142458546,0.06329113882695081,0.9909667968749395,0.03267973856187791,sobel_edges,55,112,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,48,1,1,0,0.5769210526315789,0.12999999999999998,0.8421052631578947,1.0,1.0,0,0,0.01923076923039941,0.003436426116826679,0.00583090353281372,0.0029239766081785848,0.9791870117186902,1,51,290,16042,0.01923076923039941,0.003436426116826679,0.00583090353281372,0.9791870117186902,0.0029239766081785848,distance_transform,55,291,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,48,1,1,0,0.49769230769230766,0.0,0.7384615384615385,1.0,1.0,0,0,0.0199999999996,0.018181818181487605,0.019047618548390034,0.009615384615292159,0.9937133789061893,1,49,54,16280,0.0199999999996,0.018181818181487605,0.019047618548390034,0.9937133789061893,0.009615384615292159,neighbour_context,55,55,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,48,1,1,0,0.44166666666666665,0.0,0.45833333333333337,1.0,1.0,0,0,0.0952380952335601,0.03921568627374087,0.0555555551408179,0.028571428571020407,0.9958496093749392,2,19,49,16314,0.0952380952335601,0.03921568627374087,0.0555555551408179,0.9958496093749392,0.028571428571020407,skeleton,55,51,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,49,3,3,0,0.5882135474256045,0.12499185402411207,0.9098360655737705,1.0,1.0,0,0,0.12149532710166826,0.05138339920928307,0.07222222180405864,0.03746397694513699,0.9796142578124402,13,94,240,16037,0.12149532710166826,0.05138339920928307,0.07222222180405864,0.9796142578124402,0.03746397694513699,binary,253,253,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,49,3,3,0,0.2377049180327869,0.0,0.6885245901639344,0.0,1.0,0,1,0.3589743589697567,0.0521415270017651,0.09105691034732236,0.04770017035767002,0.965881347656191,28,50,509,15797,0.3589743589697567,0.0521415270017651,0.09105691034732236,0.965881347656191,0.04770017035767002,binary,253,537,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,49,3,3,0,0.3104727603907932,0.09977553310886643,0.8278688524590164,0.0,1.0,0,1,0.1818181818161157,0.06324110671911763,0.09384164184525418,0.049230769230617755,0.98114013671869,16,72,237,16059,0.1818181818161157,0.06324110671911763,0.09384164184525418,0.98114013671869,0.049230769230617755,binary,253,253,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,49,3,3,0,0.5670825743776563,0.11810699588477365,0.819672131147541,1.0,1.0,0,0,0.3020833333301866,0.0960264900659072,0.14572864284929674,0.0785907859076461,0.9792480468749402,29,67,273,16015,0.3020833333301866,0.0960264900659072,0.14572864284929674,0.9792480468749402,0.0785907859076461,local_density,253,302,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,49,3,2,1,0.37896174863387977,0.0,0.3114754098360656,1.0,0.6666666666666667,0,0,0.23076923076331363,0.0233160621761054,0.04235294100958339,0.02163461538456338,0.9751586914061905,9,30,377,15968,0.23076923076331363,0.0233160621761054,0.04235294100958339,0.9751586914061905,0.02163461538456338,sobel_edges,253,386,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,49,3,3,0,0.3767459016393443,0.2033333333333333,0.9262295081967213,0.0,1.0,0,1,0.3119266055017254,0.04121212121207126,0.07280513897997377,0.037777777777735805,0.9471435546874422,34,75,791,15484,0.3119266055017254,0.04121212121207126,0.07280513897997377,0.9471435546874422,0.037777777777735805,distance_transform,253,825,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,49,3,3,0,0.6134590163934427,0.24666666666666667,0.7622950819672132,1.0,1.0,0,0,0.12903225806312868,0.04743083003933822,0.06936416145622974,0.03592814371246728,0.9803466796874402,12,81,241,16050,0.12903225806312868,0.04743083003933822,0.06936416145622974,0.9803466796874402,0.03592814371246728,neighbour_context,253,253,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,49,3,3,0,0.5303463597725893,0.04739992517770294,0.7950819672131147,1.0,1.0,0,0,0.06593406593334138,0.04958677685909432,0.05660377309438412,0.02912621359209162,0.9877929687499397,6,85,115,16178,0.06593406593334138,0.04958677685909432,0.05660377309438412,0.9877929687499397,0.02912621359209162,skeleton,253,121,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,50,2,2,0,0.51125,0.021491228070175446,0.7578947368421053,1.0,1.0,0,0,0.06593406593334138,0.03999999999973334,0.04979253064988551,0.025531914893508378,0.9860229492186898,6,85,144,16149,0.06593406593334138,0.03999999999973334,0.04979253064988551,0.9860229492186898,0.025531914893508378,binary,150,150,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,50,2,2,0,0.4805555555555555,0.0,0.6527777777777778,1.0,1.0,0,0,0.10416666666449653,0.01572327044020213,0.027322404143539675,0.013850415512427008,0.9782714843749403,5,43,313,16023,0.10416666666449653,0.01572327044020213,0.027322404143539675,0.9782714843749403,0.013850415512427008,binary,150,318,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,50,2,2,0,0.6492784810126583,0.26,0.9113924050632911,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9859008789061898,0,81,150,16153,0.0,0.0,0.0,0.9859008789061898,0.0,binary,150,150,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,50,2,3,1,0.6456738437001595,0.4078947368421052,0.7272727272727273,1.0,0.6666666666666667,0,0,0.0,0.0,0.0,0.0,0.9830322265624399,0,97,181,16106,0.0,0.0,0.0,0.9830322265624399,0.0,local_density,150,181,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,50,2,2,0,0.5483406432748538,0.11359649122807017,0.7361111111111112,1.0,1.0,0,0,0.35294117646366785,0.07692307692274819,0.12631578917894737,0.06741573033682616,0.9848022460936898,18,33,216,16117,0.35294117646366785,0.07692307692274819,0.12631578917894737,0.9848022460936898,0.06741573033682616,sobel_edges,150,234,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,50,2,2,0,0.5738611111111112,0.195,0.6805555555555556,1.0,1.0,0,0,0.5686274509692426,0.05870445344117671,0.10642201817859102,0.05620155038748798,0.9702758789061907,29,22,465,15868,0.5686274509692426,0.05870445344117671,0.10642201817859102,0.9702758789061907,0.05620155038748798,distance_transform,150,494,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,50,2,2,0,0.6851388888888889,0.325,0.9444444444444444,1.0,1.0,0,0,0.015151515151285582,0.006666666666622223,0.00925925883479083,0.0046511627906760415,0.9869384765624397,1,65,149,16169,0.015151515151285582,0.006666666666622223,0.00925925883479083,0.9869384765624397,0.0046511627906760415,neighbour_context,150,150,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,50,2,2,0,0.6909444844989185,0.3192982456140351,0.9863013698630136,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9911499023436895,0,72,73,16239,0.0,0.0,0.0,0.9911499023436895,0.0,skeleton,150,73,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
