method,method_display,sample,true_vectors,pred_vectors,vector_count_error,engineering_score,line_geometry_score,total_length_score,junction_angle_score,vector_count_score,true_junctions,pred_junctions,pixel_precision_on_skeleton,pixel_recall_on_skeleton,pixel_f1_on_skeleton,pixel_iou_on_skeleton,pixel_accuracy_on_skeleton,tp,fp,fn,tn,precision_from_matrix,recall_from_matrix,f1_from_matrix,accuracy_from_matrix,iou_from_matrix,raw_stroke_pixels,skeleton_stroke_pixels,graph_node_clusters,traced_paths,classified_line_pixels,classified_endpoint_pixels,classified_corner_pixels,classified_t_junction_pixels,classified_x_junction_pixels,internal_skeletonization_applied
baseline_on_shared_skeleton,Baseline on shared skeleton,430,12,32,20,0.3980668054002726,0.42077729334566427,0.721938775510204,0.10731707317073172,0.375,18,41,0.4703557312243669,0.39144736842040884,0.4272890479773924,0.27168949771658485,0.9610595703124413,238,268,370,15508,0.4703557312243669,0.39144736842040884,0.4272890479773924,0.9610595703124413,0.27168949771658485,1764,608,38,40,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,430,12,33,21,0.4605403116314447,0.5016347381864623,0.7283163265306123,0.21111111111111114,0.36363636363636365,18,36,0.5570342205312604,0.4819078947360495,0.5167548495898864,0.34839476813276055,0.9665527343749409,293,233,315,15543,0.5570342205312604,0.4819078947360495,0.5167548495898864,0.9665527343749409,0.34839476813276055,1764,608,41,43,373.0,14.0,11.0,152.0,58.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,430,12,17,5,0.35000247299645515,0.1596960384314983,0.7627551020408163,0.22000000000000003,0.7058823529411764,18,20,0.12862318840556408,0.11677631578928162,0.12241379260440251,0.0651974288337326,0.9378662109374427,71,481,537,15295,0.12862318840556408,0.11677631578928162,0.12241379260440251,0.9378662109374427,0.0651974288337326,1764,608,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,430,12,15,3,0.2869428699379438,0.1177843569797593,0.5752551020408163,0.15555555555555556,0.8,18,10,0.11510791366878871,0.07894736842092279,0.09365853610254467,0.04912998976453518,0.9432983398436924,48,369,560,15407,0.11510791366878871,0.07894736842092279,0.09365853610254467,0.9432983398436924,0.04912998976453518,1764,608,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,431,14,22,8,0.5208168656232735,0.5722066710820217,0.8734375,0.09999999999999999,0.6363636363636364,11,16,0.6060606060594582,0.5959031657344583,0.6009389666350574,0.42953020134170533,0.9740600585936905,320,208,217,15639,0.6060606060594582,0.5959031657344583,0.6009389666350574,0.9740600585936905,0.42953020134170533,1489,537,32,29,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,431,14,25,11,0.5707510665030389,0.6809282959326788,0.875,0.13333333333333333,0.56,11,21,0.6941838649142699,0.6890130353804674,0.6915887845454433,0.5285714285706735,0.9798583984374402,370,163,167,15684,0.6941838649142699,0.6890130353804674,0.6915887845454433,0.9798583984374402,0.5285714285706735,1489,537,34,31,455.0,19.0,14.0,35.0,14.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,431,14,14,0,0.32671801933898714,0.16126731570279956,0.634375,0.10909090909090909,1.0,11,9,0.05764411027554475,0.04283054003716419,0.049145298656062805,0.02519167579405784,0.9456787109374423,23,376,514,15471,0.05764411027554475,0.04283054003716419,0.049145298656062805,0.9456787109374423,0.02519167579405784,1489,537,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,431,14,14,0,0.3353046302952266,0.14512140065605908,0.85,0.0,1.0,11,2,0.07676767676752168,0.07076350093096692,0.07364341035339861,0.03822937625750681,0.9416503906249425,38,457,499,15390,0.07676767676752168,0.07076350093096692,0.07364341035339861,0.9416503906249425,0.03822937625750681,1489,537,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,432,1,1,0,1.0,1.0,1.0,1.0,1.0,0,0,0.999999999952381,0.999999999952381,0.9999999994523809,0.999999999952381,0.9999999999999389,21,0,0,16363,0.999999999952381,0.999999999952381,0.9999999994523809,0.9999999999999389,0.999999999952381,65,21,2,1,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,432,1,1,0,1.0,1.0,1.0,1.0,1.0,0,0,0.999999999952381,0.999999999952381,0.9999999994523809,0.999999999952381,0.9999999999999389,21,0,0,16363,0.999999999952381,0.999999999952381,0.9999999994523809,0.9999999999999389,0.999999999952381,65,21,2,1,19.0,2.0,0.0,0.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,432,1,1,0,0.5370714285714285,0.12999999999999998,0.6428571428571428,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.997802734374939,0,15,21,16348,0.0,0.0,0.0,0.997802734374939,0.0,65,21,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,432,1,1,0,0.5,0.0,0.75,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.997497558593689,0,20,21,16343,0.0,0.0,0.0,0.997497558593689,0.0,65,21,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,433,19,39,20,0.40205766529241843,0.35794472382239423,0.7373646209386282,0.17916666666666667,0.4871794871794872,39,48,0.44285714285656774,0.42255266418782833,0.4324667084407541,0.27588996763731727,0.9453735351561923,341,429,466,15148,0.44285714285656774,0.42255266418782833,0.4324667084407541,0.9453735351561923,0.27588996763731727,2425,807,43,52,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,433,19,44,25,0.419538864531394,0.3827313214270493,0.733754512635379,0.22950819672131145,0.43181818181818177,39,61,0.4725848563962499,0.4485749690205098,0.4602670052213057,0.29892650701874574,0.9481811523436922,362,404,445,15173,0.4725848563962499,0.4485749690205098,0.4602670052213057,0.9481811523436922,0.29892650701874574,2425,807,46,55,578.0,16.0,14.0,108.0,91.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,433,19,14,5,0.27712377620373174,0.12177844179356037,0.5893501805054151,0.1230769230769231,0.736842105263158,39,14,0.08637873754138475,0.06443618339521136,0.07381121313716499,0.03831982313924958,0.9203491210936938,52,550,755,15027,0.08637873754138475,0.06443618339521136,0.07381121313716499,0.9203491210936938,0.03831982313924958,2425,807,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,433,19,19,0,0.34087116535447615,0.19453057264430776,0.6128158844765343,0.12307692307692307,1.0,39,15,0.07667210440444262,0.05824039653028719,0.06619718260783079,0.034231609613959046,0.9190673828124439,47,566,760,15011,0.07667210440444262,0.05824039653028719,0.06619718260783079,0.9190673828124439,0.034231609613959046,2425,807,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,434,8,8,0,0.5898481266015242,0.6744364901439528,0.931758530183727,0.0,1.0,1,1,0.611111111109225,0.5981873111764405,0.6045801521699667,0.4332603938721373,0.9841918945311899,198,126,133,15927,0.611111111109225,0.5981873111764405,0.6045801521699667,0.9841918945311899,0.4332603938721373,1055,331,16,12,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,434,8,8,0,0.6071150230837614,0.7104743295124707,0.937007874015748,0.0,1.0,1,1,0.7515337423289831,0.7401812688799391,0.7458143069559018,0.594660194173314,0.9898071289061896,245,81,86,15972,0.7515337423289831,0.7401812688799391,0.7458143069559018,0.9898071289061896,0.594660194173314,1055,331,16,12,295.0,10.0,2.0,20.0,4.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,434,8,8,0,0.2911558383690411,0.1564909560723514,0.6036745406824147,0.0,1.0,1,5,0.009132420091282501,0.006042296072489298,0.007272726793434743,0.0036496350364896906,0.9666748046874409,2,217,329,15836,0.009132420091282501,0.006042296072489298,0.007272726793434743,0.9666748046874409,0.0036496350364896906,1055,331,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,434,8,7,1,0.27063047497735426,0.06866556410832295,0.7611548556430446,0.0,0.875,1,0,0.03521126760550982,0.030211480362446492,0.0325203247060665,0.01652892561980739,0.9636840820311912,10,274,321,15779,0.03521126760550982,0.030211480362446492,0.0325203247060665,0.9636840820311912,0.01652892561980739,1055,331,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,435,16,24,8,0.580004892057195,0.6585549961790972,0.8875739644970414,0.15789473684210525,0.6666666666666667,8,19,0.672153635115676,0.6234096692104028,0.6468646859685006,0.4780487804873385,0.9673461914061909,490,239,296,15359,0.672153635115676,0.6234096692104028,0.6468646859685006,0.9673461914061909,0.4780487804873385,2128,786,36,33,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,435,16,26,10,0.6026617460876288,0.6918632311002354,0.9443786982248521,0.1636363636363636,0.6153846153846154,8,22,0.8012903225796113,0.7900763358768574,0.7956438175643481,0.6606382978716376,0.9805297851561902,621,154,165,15444,0.8012903225796113,0.7900763358768574,0.7956438175643481,0.9805297851561902,0.6606382978716376,2128,786,37,34,686.0,22.0,5.0,38.0,35.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,435,16,19,3,0.39463364600302847,0.26462369792430496,0.8473372781065089,0.0875,0.8421052631578947,8,16,0.06646525679748268,0.05597964376583209,0.060773480166566196,0.03133903133900902,0.916992187499944,44,618,742,14980,0.06646525679748268,0.05597964376583209,0.060773480166566196,0.916992187499944,0.03133903133900902,2128,786,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,435,16,20,4,0.4347674440800449,0.33161119504090625,0.9443786982248521,0.06666666666666668,0.8,8,18,0.06111111111102623,0.05597964376583209,0.05843293442784154,0.030095759233905544,0.9134521484374443,44,676,742,14922,0.06111111111102623,0.05597964376583209,0.05843293442784154,0.9134521484374443,0.030095759233905544,2128,786,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,436,20,35,15,0.5055022433073822,0.5091235993026275,0.7900188323917138,0.24499999999999994,0.5714285714285714,30,40,0.5586734693870425,0.5277108433728582,0.5427509288677633,0.37244897959152,0.9549560546874417,438,346,392,15208,0.5586734693870425,0.5277108433728582,0.5427509288677633,0.9549560546874417,0.37244897959152,1969,830,45,54,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,436,20,38,18,0.5091283563915081,0.4973835062684167,0.8022598870056497,0.28888888888888886,0.5263157894736843,30,45,0.5822784810119211,0.5542168674692118,0.5679012340675049,0.39655172413758916,0.9572753906249415,460,330,370,15224,0.5822784810119211,0.5542168674692118,0.5679012340675049,0.9572753906249415,0.39655172413758916,1969,830,48,57,624.0,16.0,9.0,108.0,73.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,436,20,19,1,0.38018841329734354,0.21039986382460518,0.652542372881356,0.23999999999999996,0.95,30,30,0.09570957095693777,0.06987951807220497,0.08077994380174736,0.042089985486181355,0.9194335937499438,58,548,772,15006,0.09570957095693777,0.06987951807220497,0.08077994380174736,0.9194335937499438,0.042089985486181355,1969,830,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,436,20,18,2,0.3552486527645184,0.17053210931653093,0.7570621468926554,0.14838709677419354,0.9,30,31,0.10656934306553785,0.0879518072288097,0.09636963646814932,0.05062413314836989,0.916442871093694,73,612,757,14942,0.10656934306553785,0.0879518072288097,0.09636963646814932,0.916442871093694,0.05062413314836989,1969,830,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,437,17,25,8,0.5807399098006746,0.6069513771590996,0.8422897196261683,0.28461538461538455,0.6799999999999999,21,26,0.8067700987294686,0.7657295850056683,0.7857142852135468,0.6470588235286798,0.98095703124994,572,137,175,15500,0.8067700987294686,0.7657295850056683,0.7857142852135468,0.98095703124994,0.6470588235286798,1817,747,34,37,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,437,17,27,10,0.5589520631670166,0.592521799188466,0.8399532710280374,0.2454545454545455,0.6296296296296297,21,22,0.7949438202236027,0.7576974564916229,0.7758738857226649,0.6338185890250462,0.9800415039061902,566,146,181,15491,0.7949438202236027,0.7576974564916229,0.7758738857226649,0.9800415039061902,0.6338185890250462,1817,747,37,40,594.0,14.0,10.0,67.0,62.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,437,17,18,1,0.36449779870883503,0.16801155815861699,0.7698598130841121,0.1619047619047619,0.9444444444444444,21,21,0.06174957118342753,0.048192771084272834,0.05413533785338573,0.027820710973703384,0.9232177734374436,36,547,711,15090,0.06174957118342753,0.048192771084272834,0.05413533785338573,0.9232177734374436,0.027820710973703384,1817,747,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,437,17,19,2,0.4637605147789876,0.256833811291433,0.9007009345794392,0.3142857142857143,0.8947368421052632,21,19,0.04475524475518216,0.042838018741575855,0.0437756492949813,0.02237762237760673,0.9146728515624442,32,683,715,14954,0.04475524475518216,0.042838018741575855,0.0437756492949813,0.9146728515624442,0.02237762237760673,1817,747,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,438,5,5,0,0.969245872577294,0.9404875166912642,0.9801324503311258,1.0,1.0,0,0,0.9999999999966778,0.9999999999966778,0.9999999994966777,0.9999999999966778,0.9999999999999389,301,0,0,16083,0.9999999999966778,0.9999999999966778,0.9999999994966777,0.9999999999999389,0.9999999999966778,767,301,10,5,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,438,5,5,0,0.969245872577294,0.9404875166912642,0.9801324503311258,1.0,1.0,0,0,0.9999999999966778,0.9999999999966778,0.9999999994966777,0.9999999999966778,0.9999999999999389,301,0,0,16083,0.9999999999966778,0.9999999999966778,0.9999999994966777,0.9999999999999389,0.9999999999966778,767,301,10,5,291.0,10.0,0.0,0.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,438,5,8,3,0.3280662038026063,0.2369462365591398,0.794701986754967,0.0,0.625,0,2,0.004310344827567628,0.0033222591362015875,0.0037523447241252506,0.0018796992481167674,0.9675903320311909,1,231,300,15852,0.004310344827567628,0.0033222591362015875,0.0037523447241252506,0.9675903320311909,0.0018796992481167674,767,301,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,438,5,6,1,0.3225701357466063,0.10143790849673202,0.967948717948718,0.0,0.8333333333333334,0,4,0.018248175182415154,0.016611295681007936,0.01739130384886807,0.008771929824546014,0.965515136718691,5,269,296,15814,0.018248175182415154,0.016611295681007936,0.01739130384886807,0.965515136718691,0.008771929824546014,767,301,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,439,6,6,0,0.9977279385913512,0.9963312368972747,0.9968944099378882,1.0,1.0,2,2,0.9999999999969231,0.9999999999969231,0.9999999994969231,0.9999999999969231,0.9999999999999389,325,0,0,16059,0.9999999999969231,0.9999999999969231,0.9999999994969231,0.9999999999999389,0.9999999999969231,542,325,14,10,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,439,6,6,0,0.9977279385913512,0.9963312368972747,0.9968944099378882,1.0,1.0,2,2,0.9999999999969231,0.9999999999969231,0.9999999994969231,0.9999999999969231,0.9999999999999389,325,0,0,16059,0.9999999999969231,0.9999999999969231,0.9999999994969231,0.9999999999999389,0.9999999999969231,542,325,14,10,303.0,12.0,0.0,0.0,10.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,439,6,10,4,0.29569265065417094,0.12400973888388075,0.8994413407821229,0.0,0.6,2,2,0.021212121212056935,0.021538461538395268,0.021374045301490605,0.0108024691357858,0.9608764648436914,7,323,318,15736,0.021212121212056935,0.021538461538395268,0.021374045301490605,0.9608764648436914,0.0108024691357858,542,325,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,439,6,7,1,0.39109430773904463,0.1270349695788292,0.9285714285714286,0.25,0.8571428571428572,2,4,0.011494252873519179,0.009230769230740829,0.010238907355758392,0.005145797598618961,0.964599609374941,3,258,322,15801,0.011494252873519179,0.009230769230740829,0.010238907355758392,0.964599609374941,0.005145797598618961,542,325,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,440,14,17,3,0.5531563861075027,0.5800707331619454,0.8988580750407831,0.12000000000000002,0.8235294117647058,10,10,0.6980392156849058,0.6704331450081537,0.6839577324479768,0.5197080291963216,0.9799194335936902,356,154,175,15699,0.6980392156849058,0.6704331450081537,0.6839577324479768,0.9799194335936902,0.5197080291963216,946,531,30,28,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,440,14,20,6,0.5956852164959706,0.636637543170051,0.9102773246329527,0.2285714285714286,0.7,10,14,0.760233918127173,0.7344632768347751,0.7471264362803265,0.596330275228446,0.9838867187499399,390,123,141,15730,0.760233918127173,0.7344632768347751,0.7471264362803265,0.9838867187499399,0.596330275228446,946,531,32,31,435.0,14.0,5.0,52.0,25.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,440,14,15,1,0.34054467483337575,0.21729400884366862,0.7471451876019576,0.0,0.9333333333333333,10,3,0.06496519721562653,0.05273069679839411,0.05821205771734001,0.02997858672373664,0.9447021484374423,28,403,503,15450,0.06496519721562653,0.05273069679839411,0.05821205771734001,0.9447021484374423,0.02997858672373664,946,531,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,440,14,13,1,0.35421188694029454,0.23157679218043134,0.7357259380097879,0.04,0.9285714285714286,10,4,0.05668934240349957,0.04708097928428045,0.05144032872228785,0.02639915522700486,0.9437255859374424,25,416,506,15437,0.05668934240349957,0.04708097928428045,0.05144032872228785,0.9437255859374424,0.02639915522700486,946,531,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,441,17,25,8,0.5576494283721694,0.6157838350924006,0.8862629246676514,0.14117647058823526,0.6799999999999999,11,17,0.7018739352628588,0.6776315789462539,0.6895397484529753,0.5261813537668887,0.9773559570311903,412,175,196,15601,0.7018739352628588,0.6776315789462539,0.6895397484529753,0.9773559570311903,0.5261813537668887,1802,608,41,39,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,441,17,27,10,0.5535505668942351,0.6331018366260885,0.8951255539143279,0.10666666666666666,0.6296296296296297,11,15,0.7385398981311739,0.7154605263146128,0.7268170421054279,0.5708661417315343,0.9800415039061902,435,154,173,15622,0.7385398981311739,0.7154605263146128,0.7268170421054279,0.9800415039061902,0.5708661417315343,1802,608,42,40,474.0,21.0,5.0,77.0,31.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,441,17,15,2,0.38990620606569787,0.2190786755291039,0.793205317577548,0.17777777777777778,0.8823529411764706,11,18,0.05432595573429713,0.044407894736769066,0.04886877778549989,0.025046382189216097,0.9358520507811928,27,470,581,15306,0.05432595573429713,0.044407894736769066,0.04886877778549989,0.9358520507811928,0.025046382189216097,1802,608,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,441,17,16,1,0.4075907094258862,0.1994629248769357,0.9273972602739726,0.15294117647058827,0.9411764705882353,11,17,0.0596330275228446,0.06414473684199977,0.06180665560199267,0.031888798037586354,0.9277343749999434,39,615,569,15161,0.0596330275228446,0.06414473684199977,0.06180665560199267,0.9277343749999434,0.031888798037586354,1802,608,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,442,4,4,0,0.8760256699182055,0.7638826420123273,0.9113924050632911,1.0,1.0,0,0,0.9999999999868421,0.9999999999868421,0.999999999486842,0.9999999999868421,0.9999999999999389,76,0,0,16308,0.9999999999868421,0.9999999999868421,0.999999999486842,0.9999999999999389,0.9999999999868421,261,76,8,4,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,442,4,4,0,0.8760256699182055,0.7638826420123273,0.9113924050632911,1.0,1.0,0,0,0.9999999999868421,0.9999999999868421,0.999999999486842,0.9999999999868421,0.9999999999999389,76,0,0,16308,0.9999999999868421,0.9999999999868421,0.999999999486842,0.9999999999999389,0.9999999999868421,261,76,8,4,68.0,8.0,0.0,0.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,442,4,6,2,0.32050604862857834,0.27391304347826084,0.6528925619834711,0.0,0.6666666666666667,0,1,0.0,0.0,0.0,0.0,0.9885253906249396,0,112,76,16196,0.0,0.0,0.0,0.9885253906249396,0.0,261,76,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,442,4,3,1,0.5305920852864707,0.10806679993336663,0.7848101265822784,1.0,0.75,0,0,0.048387096773413116,0.039473684210006924,0.04347826037408108,0.022222222222057615,0.9919433593749394,3,59,73,16249,0.048387096773413116,0.039473684210006924,0.04347826037408108,0.9919433593749394,0.022222222222057615,261,76,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,443,18,18,0,0.5167330408749486,0.4651415245249753,0.7870967741935484,0.20000000000000004,1.0,11,13,0.5452631578935889,0.490530303029374,0.5164506475561988,0.3481182795694246,0.9703979492186907,259,216,269,15640,0.5452631578935889,0.490530303029374,0.5164506475561988,0.9703979492186907,0.3481182795694246,1257,528,32,29,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,443,18,19,1,0.5520904512539496,0.47010479452396264,0.8290322580645162,0.32000000000000006,0.9473684210526316,11,15,0.6064908722097232,0.5662878787868063,0.5857002933290191,0.4141274238221411,0.9741821289061905,299,194,229,15662,0.6064908722097232,0.5662878787868063,0.5857002933290191,0.9741821289061905,0.4141274238221411,1257,528,36,34,371.0,16.0,18.0,80.0,43.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,443,18,14,4,0.3349099929768808,0.18586834244118605,0.7645161290322581,0.08235294117647059,0.7777777777777778,11,17,0.04186046511618172,0.03409090909084453,0.03757828760536261,0.019148936170192393,0.9437255859374424,18,412,510,15444,0.04186046511618172,0.03409090909084453,0.03757828760536261,0.9437255859374424,0.019148936170192393,1257,528,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,443,18,15,3,0.432575742517614,0.25207990571417216,0.9290322580645162,0.2,0.8333333333333334,11,13,0.040462427745586775,0.03977272727265194,0.04011461268047608,0.02046783625728999,0.9386596679686927,21,498,507,15358,0.040462427745586775,0.03977272727265194,0.04011461268047608,0.9386596679686927,0.02046783625728999,1257,528,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,444,17,19,2,0.5322469115704298,0.5281985998167901,0.7476415094339622,0.2222222222222222,0.8947368421052632,9,9,0.6511254019282137,0.6449044585976992,0.6479999994989747,0.47928994082783516,0.9731445312499406,405,217,223,15539,0.6511254019282137,0.6449044585976992,0.6479999994989747,0.9731445312499406,0.47928994082783516,1706,628,31,26,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,444,17,20,3,0.5222661695264895,0.52620993647396,0.7523584905660378,0.19999999999999998,0.85,9,14,0.6645264847501372,0.6592356687887592,0.6618705030960721,0.4946236559133875,0.9741821289061905,414,209,214,15547,0.6645264847501372,0.6592356687887592,0.6618705030960721,0.9741821289061905,0.4946236559133875,1706,628,32,27,553.0,20.0,2.0,38.0,15.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,444,17,17,0,0.36970058077720236,0.20074971828896115,0.7405660377358491,0.125,1.0,9,24,0.048824593128302306,0.042993630573179946,0.04572396224537681,0.023396880415924266,0.9312133789061932,27,526,601,15230,0.048824593128302306,0.042993630573179946,0.04572396224537681,0.9312133789061932,0.023396880415924266,1706,628,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,444,17,19,2,0.3816091063137745,0.2143406090280212,0.7476415094339622,0.18461538461538465,0.8947368421052632,9,13,0.0460176991149628,0.0414012738852844,0.043587593801405096,0.022279348757478768,0.9303588867186932,26,539,602,15217,0.0460176991149628,0.0414012738852844,0.043587593801405096,0.9303588867186932,0.022279348757478768,1706,628,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,445,15,20,5,0.5319708991575487,0.5212380134535566,0.8620689655172413,0.2,0.75,12,16,0.6575342465742166,0.6264274061979993,0.6416040095242841,0.47232472324665153,0.9738159179686905,384,200,229,15571,0.6575342465742166,0.6264274061979993,0.6416040095242841,0.9738159179686905,0.47232472324665153,1241,613,33,33,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,445,15,26,11,0.5034993390529361,0.5464343304231668,0.8649425287356322,0.1076923076923077,0.5769230769230769,12,26,0.6626916524690585,0.6345840130495357,0.6483333328324875,0.4796547472250559,0.9742431640624405,389,198,224,15573,0.6626916524690585,0.6345840130495357,0.6483333328324875,0.9742431640624405,0.4796547472250559,1241,613,35,35,487.0,18.0,9.0,56.0,43.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,445,15,19,4,0.40964772541301614,0.1960202280425552,0.9841954022988506,0.1826086956521739,0.7894736842105263,12,23,0.09147286821691245,0.0962479608481301,0.09379968153515054,0.04920767306084303,0.9304199218749432,59,586,554,15185,0.09147286821691245,0.0962479608481301,0.09379968153515054,0.9304199218749432,0.04920767306084303,1241,613,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,445,15,15,0,0.3516431803712493,0.20160808920303155,0.7212643678160919,0.06666666666666667,1.0,12,18,0.10352422907466184,0.07667210440444262,0.08809746905170625,0.04607843137250384,0.9406127929686926,47,407,566,15364,0.10352422907466184,0.07667210440444262,0.08809746905170625,0.9406127929686926,0.04607843137250384,1241,613,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,446,15,20,5,0.6833991062227021,0.751606474889202,0.8701117318435754,0.38461538461538464,0.75,7,13,0.9563106796101031,0.8968133535646482,0.9256068906502013,0.8615160349841668,0.9942016601561893,591,27,68,15698,0.9563106796101031,0.8968133535646482,0.9256068906502013,0.9942016601561893,0.8615160349841668,1745,659,37,34,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,446,15,20,5,0.6639920124050789,0.7255736168329452,0.8701117318435754,0.3538461538461538,0.75,7,13,0.9110032362444805,0.8543247344448341,0.881754110697255,0.7885154061613606,0.9907836914061895,563,55,96,15670,0.9110032362444805,0.8543247344448341,0.881754110697255,0.9907836914061895,0.7885154061613606,1745,659,37,34,530.0,17.0,6.0,73.0,33.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,446,15,14,1,0.35184937632488245,0.16083353105222245,0.7960893854748603,0.1076923076923077,0.9333333333333333,7,13,0.06990291262122349,0.054628224582618165,0.06132878996738389,0.03163444639716025,0.932739257812443,36,479,623,15246,0.06990291262122349,0.054628224582618165,0.06132878996738389,0.932739257812443,0.03163444639716025,1745,659,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,446,15,15,0,0.39055429461429814,0.19139554368282638,0.9259776536312849,0.07692307692307693,1.0,7,13,0.060855263157794645,0.056145675265468674,0.05840568221579293,0.030081300812983675,0.9271850585936934,37,571,622,15154,0.060855263157794645,0.056145675265468674,0.05840568221579293,0.9271850585936934,0.030081300812983675,1745,659,0,0,,,,,,False
