sample,method,ml_threshold,true_vectors,pred_segments,pred_polylines,vector_count_error,engineering_score,line_geometry_score,total_length_score,junction_angle_score,vector_count_score,true_junctions,pred_junctions,pixel_precision,pixel_recall,pixel_f1,pixel_iou,pixel_accuracy,time_ms
19,MLP junction cleanup 0.95,0.95,16,27,27,11,0.6874450602338524,0.7841956882255391,0.8264887063655031,0.43999999999999995,0.5925925925925926,20,19,0.7126168224290741,0.691609977323479,0.7019562710758289,0.5407801418434922,0.9683837890624408,17.59709999896586
19,CNN junction cleanup 0.95,0.95,16,29,29,13,0.5480652023905259,0.6163962240081644,0.7997946611909651,0.22222222222222218,0.5517241379310345,20,27,0.6077481840186347,0.569160997731781,0.5878220135513713,0.41625207296814576,0.9570312499999416,28.76930001366418
19,Hough Transform,,16,19,19,3,0.6250235748780643,0.7727057022579411,0.6529774127310062,0.25,0.8421052631578947,20,6,0.9892141756533295,0.7278911564617597,0.8386675370676372,0.7221597300329334,0.9849243164061898,2.2637999936705455
19,Contour,,16,67,14,51,0.520016732239467,0.683153995023265,0.7475057559478128,0.15686274509803919,0.23880597014925375,20,51,0.5714285714280644,0.7301587301579023,0.641114982085195,0.47179487179452617,0.9559936523436916,8.767900013481267
19,Skeletonisation,,16,87,87,71,0.526390646062244,0.7586124139780683,0.6981519507186859,0.1079754601226994,0.1839080459770115,20,163,0.9595202398786215,0.7256235827656172,0.826339573427223,0.7040704070399295,0.9835815429686899,5.946499994024634
19,Run-graph,,16,26,26,10,0.7197583899297166,0.8623801283437884,0.6632443531827515,0.55,0.6153846153846154,20,12,0.9999999999984757,0.7437641723347577,0.8530559162847194,0.7437641723347577,0.9862060546874398,6.534899992402643
19,Sparse pixel,,16,87,87,71,0.526390646062244,0.7586124139780683,0.6981519507186859,0.1079754601226994,0.1839080459770115,20,163,0.9595202398786215,0.7256235827656172,0.826339573427223,0.7040704070399295,0.9835815429686899,9.479000000283122
19,Mesh pattern,,16,37,37,21,0.4149744179651164,0.5897014925373134,0.5318275154004106,0.0,0.43243243243243246,20,0,0.732342007433583,0.4467120181400831,0.5549295769933504,0.38401559454153605,0.9614257812499413,2.831800011335872
20,Baseline junction graph,,4,4,4,0,1.0,1.0,1.0,1.0,1.0,1,1,0.9999999999961539,0.9999999999961539,0.9999999994961539,0.9999999999961539,0.9999999999999389,5.037800001446158
20,MLP junction cleanup 0.95,0.95,4,5,5,1,0.6358007117437723,0.8444444444444444,0.8790035587188612,0.0,0.8,1,0,0.8293650793617883,0.8038461538430621,0.8164062494969331,0.6897689768954133,0.9942626953124393,6.9897000066703185
20,CNN junction cleanup 0.95,0.95,4,5,5,1,0.6358007117437723,0.8444444444444444,0.8790035587188612,0.0,0.8,1,0,0.8293650793617883,0.8038461538430621,0.8164062494969331,0.6897689768954133,0.9942626953124393,9.093099986785091
20,Hough Transform,,4,3,3,1,0.5909252669039147,0.8333333333333334,0.7046263345195729,0.0,0.75,1,0,0.999999999995025,0.7730769230739497,0.8720173530835824,0.7730769230739497,0.9963989257811892,0.8859999943524599
20,Contour,,4,8,3,4,0.5137457273878454,0.7214151477705695,0.6955445544554455,0.0,0.5,1,4,0.5201465201446148,0.5461538461517456,0.5328330201361967,0.3631713554977924,0.9848022460936898,0.9680999937700108
20,Skeletonisation,,4,3,3,1,0.5909252669039147,0.8333333333333334,0.7046263345195729,0.0,0.75,1,0,0.999999999995025,0.7730769230739497,0.8720173530835824,0.7730769230739497,0.9963989257811892,2.252599995699711
20,Run-graph,,4,3,3,1,0.5909252669039147,0.8333333333333334,0.7046263345195729,0.0,0.75,1,0,0.999999999995025,0.7730769230739497,0.8720173530835824,0.7730769230739497,0.9963989257811892,5.5591999989701435
20,Sparse pixel,,4,3,3,1,0.5909252669039147,0.8333333333333334,0.7046263345195729,0.0,0.75,1,0,0.999999999995025,0.7730769230739497,0.8720173530835824,0.7730769230739497,0.9963989257811892,1.5807000017957762
20,Mesh pattern,,4,11,11,7,0.3897221772889033,0.5416666666666666,0.5480427046263345,0.0,0.36363636363636365,1,0,0.6687898089129377,0.4038461538446006,0.503597121830248,0.3365384615373829,0.9873657226561897,1.5901000006124377
21,Baseline junction graph,,6,6,6,0,0.9937321428571428,0.9860714285714286,1.0,1.0,1.0,0,0,0.91121495326677,0.9999999999948719,0.9535452317702549,0.91121495326677,0.998840332031189,5.183900007978082
21,MLP junction cleanup 0.95,0.95,6,6,6,0,0.9937321428571428,0.9860714285714286,1.0,1.0,1.0,0,0,0.91121495326677,0.9999999999948719,0.9535452317702549,0.91121495326677,0.998840332031189,3.795600001467392
21,CNN junction cleanup 0.95,0.95,6,6,6,0,0.9937321428571428,0.9860714285714286,1.0,1.0,1.0,0,0,0.91121495326677,0.9999999999948719,0.9535452317702549,0.91121495326677,0.998840332031189,5.407699994975701
21,Hough Transform,,6,8,8,2,0.8215357142857143,0.7678571428571429,0.755,1.0,0.75,0,0,0.9999999999937108,0.8153846153804339,0.8983050842458584,0.8153846153804339,0.997802734374939,0.6423000013455749
21,Contour,,6,10,5,4,0.752253518823365,0.7150479802500481,0.6024096385542168,1.0,0.6,0,0,0.9764705882295502,0.8512820512776857,0.9095890405932521,0.834170854267165,0.997985839843689,0.6316000071819872
21,Skeletonisation,,6,5,5,1,0.8961190476190477,0.8928571428571429,0.8049999999999999,1.0,0.8333333333333334,0,0,0.9999999999939759,0.8512820512776857,0.9196675895258323,0.8512820512776857,0.998229980468689,1.0608000011416152
21,Run-graph,,6,5,5,1,0.8961190476190477,0.8928571428571429,0.8049999999999999,1.0,0.8333333333333334,0,0,0.9999999999939759,0.8512820512776857,0.9196675895258323,0.8512820512776857,0.998229980468689,3.5189000045647845
21,Sparse pixel,,6,5,5,1,0.8961190476190477,0.8928571428571429,0.8049999999999999,1.0,0.8333333333333334,0,0,0.9999999999939759,0.8512820512776857,0.9196675895258323,0.8512820512776857,0.998229980468689,0.847500006784685
21,Mesh pattern,,6,11,11,5,0.7243936688311688,0.5907738095238095,0.77,1.0,0.5454545454545454,0,0,0.7267080745296478,0.5999999999969231,0.6573033702873848,0.48953974895192665,0.9925537109374394,0.7251000060932711
22,Baseline junction graph,,18,23,23,5,0.7055919681134585,0.6862075293688449,0.9152691968225949,0.5419354838709679,0.782608695652174,28,31,0.6223214285708729,0.6657115568283996,0.6432856478617641,0.474149659863623,0.9528198242186918,14.825900012510829
22,MLP junction cleanup 0.95,0.95,18,29,29,11,0.5907186970352712,0.6555033050811848,0.8022947925860547,0.2928571428571428,0.6206896551724138,28,22,0.604887983706105,0.5673352435524668,0.5855101029991967,0.4139372822296767,0.948669433593692,12.528199993539602
22,CNN junction cleanup 0.95,0.95,18,26,26,8,0.5977960140210332,0.6161618841484423,0.8278905560458958,0.34285714285714286,0.6923076923076923,28,25,0.6288252714702578,0.6084049665705746,0.6184466014412833,0.44764581869258774,0.9520263671874418,23.61479999672156
22,Hough Transform,,18,12,12,6,0.5915897359616279,0.7251018822282007,0.59135039717564,0.32142857142857145,0.6666666666666667,28,9,0.9985141158974762,0.6418338108876391,0.7813953483599412,0.6412213740451896,0.9770507812499404,0.8879999950295314
22,Contour,,18,80,8,62,0.5186985484704539,0.6428522004530763,0.8252002913328478,0.16750000000000004,0.22499999999999998,28,80,0.4031296572277175,0.5167144221580547,0.4529091665227325,0.29274891774875933,0.9202270507811938,2.832400001352653
22,Skeletonisation,,18,163,163,145,0.42340982309204284,0.5981215027977619,0.6681376875551632,0.038338658146964855,0.11042944785276076,28,313,0.9801699716699998,0.6609360076402474,0.789503707447283,0.6522148916110724,0.9774780273436903,3.589500003727153
22,Run-graph,,18,22,22,4,0.666767995954501,0.7840644940150878,0.6248896734333628,0.42857142857142855,0.8181818181818181,28,24,0.9999999999985715,0.6685768863412908,0.8013737831478871,0.6685768863412908,0.9788208007811903,9.325399994850159
22,Sparse pixel,,18,163,163,145,0.42340982309204284,0.5981215027977619,0.6681376875551632,0.038338658146964855,0.11042944785276076,28,313,0.9801699716699998,0.6609360076402474,0.789503707447283,0.6522148916110724,0.9774780273436903,8.213399996748194
22,Mesh pattern,,18,32,32,14,0.38198897283829536,0.5481264219393716,0.3954104148278905,0.0,0.5625,28,1,0.5061728395051314,0.2349570200570822,0.3209393342045055,0.19114219114204262,0.9364624023436928,1.7740999901434407
23,Baseline junction graph,,18,25,25,7,0.6263563043121388,0.6438092090519728,0.8466483011937558,0.38125,0.72,32,26,0.6101010101003939,0.6175869120648082,0.613821137710777,0.44281524926653754,0.9536132812499418,11.805300004198216
23,MLP junction cleanup 0.95,0.95,18,26,26,8,0.5486175929138716,0.536018137926535,0.8080808080808081,0.3062499999999999,0.6923076923076923,32,22,0.6454640250253958,0.632924335377676,0.6391326789005238,0.4696509863425875,0.9573364257811915,13.005900007556193
23,CNN junction cleanup 0.95,0.95,18,30,30,12,0.5186149724075186,0.5214847055438994,0.72910927456382,0.3124999999999999,0.6,32,30,0.5685164212904094,0.5132924335373075,0.5394948947183481,0.36938925680620355,0.9476928710936922,30.736000000615604
23,Hough Transform,,18,13,13,5,0.5492306446581732,0.6403102684067964,0.5537190082644627,0.3125,0.7222222222222222,32,10,0.9934318554991898,0.6186094069523327,0.7624448640503302,0.6160896130339958,0.9769897460936904,1.1838999926112592
23,Contour,,18,100,11,82,0.5521404393951044,0.6643084034106901,0.8622327790973872,0.2510204081632655,0.18000000000000005,32,98,0.5281690140839757,0.5368098159503714,0.5324543605542595,0.3628196268138474,0.9437255859374424,4.302200002712198
23,Skeletonisation,,18,195,194,177,0.4440052976002856,0.6440135714873594,0.6593204775022956,0.05241730279898219,0.09230769230769231,32,393,0.9908116385896006,0.6615541922283624,0.7933782950430985,0.6575203252025839,0.9794311523436902,7.867299995268695
23,Run-graph,,18,25,25,7,0.6734891054373184,0.798257160566321,0.6042240587695134,0.4857142857142857,0.72,32,35,0.9999999999984448,0.6574642126782644,0.7933374455413505,0.6574642126782644,0.9795532226561902,4.700499994214624
23,Sparse pixel,,18,194,194,176,0.4437863719321445,0.6440135714873594,0.657483930211203,0.052820512820512824,0.09278350515463918,32,390,0.9923195084470164,0.6605316973408379,0.7931246158482101,0.6571719226849876,0.9794311523436902,5.31079999927897
23,Mesh pattern,,18,35,35,17,0.3530911444173069,0.470381679389313,0.4499540863177227,0.0,0.5142857142857142,32,1,0.7279693486576093,0.3885480572593164,0.506666666212199,0.3392857142854114,0.9548339843749417,1.7261000029975548
24,Baseline junction graph,,2,2,2,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999946809,0.9999999999946809,0.9999999994946809,0.9999999999946809,0.9999999999999389,2.652499999385327
24,MLP junction cleanup 0.95,0.95,2,2,2,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999946809,0.9999999999946809,0.9999999994946809,0.9999999999946809,0.9999999999999389,2.877000006265007
24,CNN junction cleanup 0.95,0.95,2,2,2,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999946809,0.9999999999946809,0.9999999994946809,0.9999999999946809,0.9999999999999389,6.012199999531731
24,Hough Transform,,2,2,2,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999946809,0.9999999999946809,0.9999999994946809,0.9999999999946809,0.9999999999999389,1.4832000015303493
24,Contour,,2,4,2,2,0.837384058536438,0.9743286407192713,0.49468085106382975,1.0,0.5,0,0,0.9842931937121242,0.9999999999946809,0.9920844322124742,0.9842931937121242,0.9998168945311889,0.7026999955996871
24,Skeletonisation,,2,2,2,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999946809,0.9999999999946809,0.9999999994946809,0.9999999999946809,0.9999999999999389,0.8813000022200868
24,Run-graph,,2,2,2,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999946809,0.9999999999946809,0.9999999994946809,0.9999999999946809,0.9999999999999389,3.5804999934043735
24,Sparse pixel,,2,2,2,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999946809,0.9999999999946809,0.9999999994946809,0.9999999999946809,0.9999999999999389,0.9017999982461333
24,Mesh pattern,,2,13,13,11,0.7535835401157982,0.65,0.978494623655914,1.0,0.15384615384615385,0,0,0.9550561797699155,0.9042553191441264,0.9289617481291768,0.867346938771085,0.998413085937439,0.7328999927267432
25,Baseline junction graph,,11,9,9,2,0.6975746465730059,0.6526398967908402,0.86034255599473,0.6,0.8181818181818181,2,3,0.7058823529401385,0.6434316353878774,0.673211780706298,0.5073995771664827,0.9715576171874407,7.579199998872355
25,MLP junction cleanup 0.95,0.95,11,11,11,0,0.6573297287891218,0.6568972746331236,0.8919631093544137,0.3333333333333333,1.0,2,3,0.7496463932096893,0.7104557640741147,0.7295251199398239,0.5742145178758676,0.9760131835936904,7.3921000002883375
25,CNN junction cleanup 0.95,0.95,11,11,11,0,0.6575932334004524,0.6568972746331236,0.8932806324110671,0.3333333333333333,1.0,2,3,0.762376237622684,0.7225201072376374,0.7419132823623809,0.5897155361043876,0.9771118164061904,15.058699995279312
25,Hough Transform,,11,12,12,1,0.7731554318664655,0.8724197710046767,0.8194993412384717,0.5,0.9166666666666666,2,2,0.9999999999984177,0.8471849865940386,0.9172714073395363,0.8471849865940386,0.9930419921874394,1.942799994139932
25,Contour,,11,27,7,16,0.5711908083604631,0.8804011743406133,0.6019032513877876,0.05555555555555555,0.40740740740740744,2,18,0.7121387283228762,0.8257372654144427,0.7647423955290911,0.6190954773863124,0.9768676757811904,4.628500013495795
25,Skeletonisation,,11,25,25,14,0.6014457307117274,0.8375302370585389,0.831357048748353,0.05714285714285714,0.43999999999999995,2,35,0.9999999999984203,0.8485254691677634,0.9180565622286393,0.8485254691677634,0.9931030273436894,4.5704000076511875
25,Run-graph,,11,10,10,1,0.787783355897589,0.905438638929205,0.8221343873517787,0.5,0.9090909090909091,2,2,0.9999999999984177,0.8471849865940386,0.9172714073395363,0.8471849865940386,0.9930419921874394,7.526300003519282
25,Sparse pixel,,11,25,25,14,0.6014457307117274,0.8375302370585389,0.831357048748353,0.05714285714285714,0.43999999999999995,2,35,0.9999999999984203,0.8485254691677634,0.9180565622286393,0.8485254691677634,0.9931030273436894,3.4730000043055043
25,Mesh pattern,,11,33,33,22,0.38686491659830463,0.5150943396226415,0.6086956521739131,0.0,0.33333333333333337,2,0,0.6570247933870723,0.4262734584444688,0.5170731702535528,0.34868421052593346,0.9637451171874412,1.3018000026931986
26,Baseline junction graph,,4,5,5,1,0.6620268100490283,0.732941655366508,0.9693486590038314,0.2333333333333333,0.8,2,6,0.49826989619204753,0.5806451612879813,0.5363128486629284,0.3664122137395257,0.9848022460936898,4.321999993408099
26,MLP junction cleanup 0.95,0.95,4,5,5,1,0.7518634796828672,0.8736174388865758,0.9770114942528736,0.3333333333333333,0.8,2,3,0.7102473498208118,0.8104838709644739,0.7570621463919762,0.6090909090890634,0.9921264648436894,5.311699991580099
26,CNN junction cleanup 0.95,0.95,4,4,4,0,0.9090962709854781,0.9107991772535645,0.9961832061068703,0.8,1.0,2,2,0.63728813559106,0.7580645161259756,0.6924493549339763,0.5295774647872407,0.9898071289061896,8.090700008324347
26,Hough Transform,,4,14,14,10,0.4648254290221836,0.6952941176470587,0.6168582375478927,0.0,0.2857142857142857,2,1,0.8645833333288303,0.6693548387069784,0.754545454050124,0.6058394160561831,0.9934082031249394,0.6695999909425154
26,Contour,,4,62,29,58,0.44088514435262693,0.5565582901432119,0.7699115044247787,0.12,0.06451612903225812,2,5,0.8226600985181151,0.6733870967714783,0.7405764961757514,0.588028169012014,0.9928588867186894,1.3851999974576756
26,Skeletonisation,,4,23,23,19,0.4189415254422125,0.61136319885598,0.632183908045977,0.0,0.17391304347826086,2,24,0.9293478260819058,0.6895161290294778,0.7916666661739755,0.6551724137905932,0.9945068359374393,1.0463000071467832
26,Run-graph,,4,31,31,27,0.38642136869579125,0.5882352941176471,0.5440613026819923,0.0,0.12903225806451613,2,2,0.9999999999941521,0.6895161290294778,0.8162291164580973,0.6895161290294778,0.9953002929686893,3.8149000029079616
26,Sparse pixel,,4,23,23,19,0.4189415254422125,0.61136319885598,0.632183908045977,0.0,0.17391304347826086,2,24,0.9293478260819058,0.6895161290294778,0.7916666661739755,0.6551724137905932,0.9945068359374393,1.632900006370619
26,Mesh pattern,,4,14,14,10,0.4196453523938311,0.5352941176470588,0.7509578544061303,0.0,0.2857142857142857,2,1,0.6342592592563229,0.5524193548364822,0.590517240879143,0.41896024464703685,0.9884033203124396,1.037399997585453
27,Baseline junction graph,,11,12,12,1,0.732703926479483,0.7283968650946335,0.9725433526011561,0.475,0.9166666666666666,7,8,0.8042553191477954,0.8375184638096935,0.8205499271401177,0.695705521471539,0.9848632812499398,8.5553999961121
27,MLP junction cleanup 0.95,0.95,11,15,15,4,0.7577734086094855,0.859824016563147,0.9667630057803468,0.4166666666666666,0.7333333333333334,7,12,0.786421499291674,0.8212703101908105,0.8034682075915593,0.6714975845402518,0.9833984374999399,8.790899999439716
27,CNN junction cleanup 0.95,0.95,11,14,14,3,0.6276785804042653,0.7111180124223604,0.9205202312138728,0.18,0.7857142857142857,7,10,0.6253602305466494,0.6410635155086543,0.6331145144517426,0.46318036285969777,0.9692993164061908,22.12120000331197
27,Hough Transform,,11,16,16,5,0.6418950582530472,0.7726005423331318,0.7702312138728323,0.2857142857142857,0.6875,7,2,0.9999999999981719,0.8079763663208154,0.8937908491773824,0.8079763663208154,0.9920654296874394,1.3227999879745767
27,Contour,,11,41,7,30,0.5174989343305748,0.7148340160786436,0.6184092940125112,0.18124999999999997,0.2682926829268293,7,32,0.5174069627844929,0.6366322008853226,0.5708609266568984,0.3994439295640413,0.9604492187499414,2.1201000054134056
27,Skeletonisation,,11,57,57,46,0.49454441594740894,0.6650728426590495,0.838150289017341,0.03333333333333333,0.19298245614035092,7,102,0.9422066549895933,0.7946824224508203,0.8621794866817125,0.7577464788721722,0.9895019531249396,2.6974999927915633
27,Run-graph,,11,18,18,7,0.6469475328825199,0.8206077887099434,0.8135838150289018,0.21538461538461537,0.6111111111111112,7,13,0.9999999999982332,0.8360413589352496,0.9106999190519989,0.8360413589352496,0.9932250976561894,3.9154999976744875
27,Sparse pixel,,11,57,57,46,0.49454441594740894,0.6650728426590495,0.838150289017341,0.03333333333333333,0.19298245614035092,7,102,0.9422066549895933,0.7946824224508203,0.8621794866817125,0.7577464788721722,0.9895019531249396,2.9380000050878152
27,Mesh pattern,,11,36,36,25,0.43165818363870634,0.567639751552795,0.7283236994219653,0.0,0.3055555555555556,7,0,0.8217054263549967,0.6262924667642152,0.7108130757862047,0.5513654096221698,0.9789428710936903,1.4612000086344779
28,Baseline junction graph,,10,14,14,4,0.7975485851359339,0.8420500940102068,0.9973509933774835,0.5909090909090909,0.7142857142857143,21,22,0.5836477987414043,0.6935724962620425,0.6338797809236026,0.463999999999536,0.9672851562499409,8.035000006202608
28,MLP junction cleanup 0.95,0.95,10,15,15,5,0.7066239609515221,0.7837657802847167,0.8529801324503311,0.4666666666666667,0.6666666666666667,21,13,0.739130434781572,0.7877428998493456,0.7626628070247287,0.616374269005127,0.9799804687499402,9.685099998023361
28,CNN junction cleanup 0.95,0.95,10,16,16,6,0.6848591020278202,0.7493540155788343,0.8662251655629138,0.44761904761904764,0.625,21,16,0.7286501377400432,0.7907324364711649,0.7584229385678477,0.6108545034634979,0.9794311523436902,16.171199997188523
28,Hough Transform,,10,10,10,0,0.5374777626282301,0.6838235294117647,0.4821192052980132,0.13333333333333333,1.0,21,3,0.9973045822075545,0.5530642750365425,0.7115384610781453,0.5522388059693251,0.98168945312494,0.8245000062743202
28,Contour,,10,38,3,28,0.5686165781292442,0.5956222092797516,0.9856396866840731,0.3085714285714285,0.26315789473684215,21,35,0.5657657657647464,0.4693572496256064,0.5130718949283355,0.34505494505456585,0.9636230468749412,4.373099989606999
28,Skeletonisation,,10,84,84,74,0.38706091006811577,0.5505882352941176,0.5576158940397351,0.06347305389221558,0.11904761904761907,21,167,0.9949494949469825,0.5889387144983723,0.7399061028178502,0.5871833084939089,0.9830932617186899,5.982699993182905
28,Run-graph,,10,15,15,5,0.6137110440202571,0.7926470588235294,0.5350993377483444,0.3333333333333333,0.6666666666666667,21,24,0.9999999999974359,0.582959641254734,0.7365439088817556,0.582959641254734,0.9829711914061899,6.899600004544482
28,Sparse pixel,,10,84,84,74,0.38706091006811577,0.5505882352941176,0.5576158940397351,0.06347305389221558,0.11904761904761907,21,167,0.9949494949469825,0.5889387144983723,0.7399061028178502,0.5871833084939089,0.9830932617186899,4.302400004235096
28,Mesh pattern,,10,25,25,15,0.34778876119984425,0.47794117647058826,0.4635761589403974,0.0,0.4,21,0,0.7755681818159785,0.4080717488783138,0.5347698330437233,0.36497326203159763,0.9710083007811907,2.0115999941481277
29,Baseline junction graph,,3,3,3,0,0.9291975558554505,0.95582995951417,0.9953703703703703,0.8,1.0,1,1,0.9159292035357702,0.9999999999951691,0.9561200918752992,0.9159292035357702,0.998840332031189,4.050599993206561
29,MLP junction cleanup 0.95,0.95,3,4,4,1,0.5824102564102565,0.6646153846153846,0.7916666666666666,0.19999999999999996,0.75,1,1,0.5531914893587596,0.502415458934771,0.5265822779795033,0.3573883161499746,0.9885864257811896,4.522399991401471
29,CNN junction cleanup 0.95,0.95,3,4,4,1,0.5824102564102565,0.6646153846153846,0.7916666666666666,0.19999999999999996,0.75,1,1,0.5531914893587596,0.502415458934771,0.5265822779795033,0.3573883161499746,0.9885864257811896,7.9230999981518835
29,Hough Transform,,3,2,2,1,0.5776353276353277,0.7692307692307693,0.8240740740740741,0.0,0.6666666666666667,1,0,0.9999999999944446,0.8695652173871036,0.9302325576371613,0.8695652173871036,0.998352050781189,1.1787999974330887
29,Contour,,3,6,2,3,0.4492259656536755,0.6219754423979775,0.5966850828729282,0.0,0.5,1,4,0.43243243243076285,0.5410628019297533,0.4806866947831329,0.3163841807900667,0.9852294921874398,0.7477000035578385
29,Skeletonisation,,3,2,2,1,0.5776353276353277,0.7692307692307693,0.8240740740740741,0.0,0.6666666666666667,1,0,0.9999999999944446,0.8695652173871036,0.9302325576371613,0.8695652173871036,0.998352050781189,0.9232000011252239
29,Run-graph,,3,2,2,1,0.5776353276353277,0.7692307692307693,0.8240740740740741,0.0,0.6666666666666667,1,0,0.9999999999944446,0.8695652173871036,0.9302325576371613,0.8695652173871036,0.998352050781189,3.4410999942338094
29,Sparse pixel,,3,2,2,1,0.5776353276353277,0.7692307692307693,0.8240740740740741,0.0,0.6666666666666667,1,0,0.9999999999944446,0.8695652173871036,0.9302325576371613,0.8695652173871036,0.998352050781189,0.9908000065479428
29,Mesh pattern,,3,14,14,11,0.4279100529100529,0.5,0.9074074074074074,0.0,0.2142857142857143,1,0,0.8918918918870709,0.7971014492715116,0.8418367341911573,0.7268722466928332,0.9962158203124392,0.8027000003494322
30,Baseline junction graph,,11,12,12,1,0.9295992103518239,0.9830449179152244,0.9986449864498645,0.7833333333333333,0.9166666666666666,10,12,0.7068126520672666,0.8870229007620045,0.7867298573252319,0.6484374999992764,0.9807739257811902,8.400700011407025
30,MLP junction cleanup 0.95,0.95,11,16,16,5,0.6862767072241807,0.745114377277917,0.9565807327001357,0.36363636363636365,0.6875,10,11,0.6961538461529536,0.8290076335865206,0.7567944245898472,0.6087443946181517,0.9786987304686903,8.83990000875201
30,CNN junction cleanup 0.95,0.95,11,16,16,5,0.7527436849812746,0.8360118975763589,0.9389416553595658,0.48,0.6875,10,8,0.7565445026168108,0.8824427480902558,0.8146582095088493,0.6872770511287905,0.9839477539061899,29.461999991326593
30,Hough Transform,,11,8,8,3,0.45874668401960517,0.5903401360544218,0.4518317503392131,0.12,0.7272727272727273,10,2,0.991202346038149,0.5160305343503572,0.6787148589860829,0.5136778115493713,0.9804687499999402,0.778900008299388
30,Contour,,11,27,6,16,0.5709871493255221,0.633294823238305,0.9294436906377205,0.2375,0.40740740740740744,10,16,0.7819548872160853,0.4763358778618682,0.5920303600596822,0.4204851752015896,0.9737548828124405,2.1297999919625
30,Skeletonisation,,11,30,30,19,0.48155107177671375,0.7195918367346937,0.4694708276797829,0.10869565217391304,0.3666666666666667,10,46,0.9999999999971099,0.5282442748083538,0.6913086908549552,0.5282442748083538,0.98114013671869,1.7509999888716266
30,Run-graph,,11,8,8,3,0.6189077340569877,0.7333333333333333,0.45590230664857534,0.5,0.7272727272727273,10,6,0.9999999999970327,0.5145038167931076,0.6794354834209787,0.5145038167931076,0.9805908203124402,3.6394999915501103
30,Sparse pixel,,11,30,30,19,0.48155107177671375,0.7195918367346937,0.4694708276797829,0.10869565217391304,0.3666666666666667,10,46,0.9999999999971099,0.5282442748083538,0.6913086908549552,0.5282442748083538,0.98114013671869,1.7293000128120184
30,Mesh pattern,,11,25,25,14,0.33835719823886135,0.4430612244897959,0.4748982360922659,0.0,0.43999999999999995,10,0,0.8119658119634987,0.4351145038161296,0.5666003971588461,0.39528432732261404,0.9733886718749406,1.0959999926853925
31,Baseline junction graph,,3,3,3,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999901961,0.9999999999901961,0.999999999490196,0.9999999999901961,0.9999999999999389,5.975399995804764
31,MLP junction cleanup 0.95,0.95,3,3,3,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999901961,0.9999999999901961,0.999999999490196,0.9999999999901961,0.9999999999999389,2.9569000034825876
31,CNN junction cleanup 0.95,0.95,3,3,3,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999901961,0.9999999999901961,0.999999999490196,0.9999999999901961,0.9999999999999389,3.602400000090711
31,Hough Transform,,3,5,5,2,0.893358585858586,0.8833333333333333,0.9292929292929293,1.0,0.6,0,0,0.9999999999896907,0.9509803921475394,0.9748743713498143,0.9509803921475394,0.9996948242186889,0.588800001423806
31,Contour,,3,6,3,3,0.7738163992869875,0.8372390572390571,0.4852941176470589,1.0,0.5,0,0,0.9622641509343183,0.9999999999901961,0.9807692302599851,0.9622641509343183,0.9997558593749389,0.5169999931240454
31,Skeletonisation,,3,3,3,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999901961,0.9999999999901961,0.999999999490196,0.9999999999901961,0.9999999999999389,0.639899997622706
31,Run-graph,,3,3,3,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999901961,0.9999999999901961,0.999999999490196,0.9999999999901961,0.9999999999999389,4.3175999890081584
31,Sparse pixel,,3,3,3,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999901961,0.9999999999901961,0.999999999490196,0.9999999999901961,0.9999999999999389,0.6690000009257346
31,Mesh pattern,,3,9,9,6,0.7329761904761906,0.65,0.7857142857142857,1.0,0.33333333333333337,0,0,0.8620689655098097,0.9803921568531334,0.9174311921541958,0.8474576271114622,0.998901367187439,0.6162000063341111
32,Baseline junction graph,,1,1,1,0,0.9415,0.87,1.0,1.0,1.0,0,0,0.7333333333170371,0.9999999999696971,0.8461538456439842,0.7333333333170371,0.9992675781249389,1.1966000020038337
32,MLP junction cleanup 0.95,0.95,1,1,1,0,0.9415,0.87,1.0,1.0,1.0,0,0,0.7333333333170371,0.9999999999696971,0.8461538456439842,0.7333333333170371,0.9992675781249389,4.199500006507151
32,CNN junction cleanup 0.95,0.95,1,1,1,0,0.9415,0.87,1.0,1.0,1.0,0,0,0.7333333333170371,0.9999999999696971,0.8461538456439842,0.7333333333170371,0.9992675781249389,2.9913000034866855
32,Hough Transform,,1,0,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.997985839843689,1.0746000043582171
32,Contour,,1,0,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.997985839843689,0.2798999921651557
32,Skeletonisation,,1,0,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.997985839843689,0.24140000459738076
