method,method_display,sample,true_vectors,pred_vectors,vector_count_error,engineering_score,line_geometry_score,total_length_score,junction_angle_score,vector_count_score,true_junctions,pred_junctions,pixel_precision_on_skeleton,pixel_recall_on_skeleton,pixel_f1_on_skeleton,pixel_iou_on_skeleton,pixel_accuracy_on_skeleton,tp,fp,fn,tn,precision_from_matrix,recall_from_matrix,f1_from_matrix,accuracy_from_matrix,iou_from_matrix,raw_stroke_pixels,skeleton_stroke_pixels,graph_node_clusters,traced_paths,classified_line_pixels,classified_endpoint_pixels,classified_corner_pixels,classified_t_junction_pixels,classified_x_junction_pixels,internal_skeletonization_applied
baseline_on_shared_skeleton,Baseline on shared skeleton,776,17,30,13,0.4833164733133102,0.4652817650186071,0.9077936333699231,0.14285714285714288,0.5666666666666667,23,49,0.49934810951695,0.4636803874086396,0.4808537345911054,0.31652892561957313,0.949523925781192,383,384,443,15174,0.49934810951695,0.4636803874086396,0.4808537345911054,0.949523925781192,0.31652892561957313,1987,826,43,45,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,776,17,38,21,0.5119362591138589,0.5747306397306396,0.9055982436882547,0.10980392156862748,0.4473684210526315,23,51,0.5039267015700211,0.46610169491468995,0.48427672905989955,0.31950207468853153,0.949951171874942,385,379,441,15179,0.5039267015700211,0.46610169491468995,0.48427672905989955,0.949951171874942,0.31950207468853153,1987,826,50,55,613.0,24.0,10.0,125.0,54.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,776,17,16,1,0.4121631735461651,0.3247117004183191,0.7618002195389681,0.07826086956521738,0.9411764705882353,23,13,0.06727828746167083,0.053268765133107424,0.05945945896613222,0.030640668523655542,0.9150390624999442,44,610,782,14948,0.06727828746167083,0.053268765133107424,0.05945945896613222,0.9150390624999442,0.030640668523655542,1987,826,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,776,17,18,1,0.3702265455104667,0.19302591128678084,0.7815587266739846,0.13043478260869565,0.9444444444444444,23,12,0.10962962962946722,0.08958837772386248,0.09860093221645441,0.05185704274698538,0.9174194335936939,74,601,752,14957,0.10962962962946722,0.08958837772386248,0.09860093221645441,0.9174194335936939,0.05185704274698538,1987,826,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,777,10,16,6,0.6467740518311124,0.7025191525953721,0.8634294385432474,0.38181818181818183,0.625,11,8,0.8030888030872527,0.7775700934564905,0.790123456288753,0.6530612244887707,0.9865112304686897,416,102,119,15747,0.8030888030872527,0.7775700934564905,0.790123456288753,0.9865112304686897,0.6530612244887707,1593,535,35,36,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,777,10,18,8,0.5902664978668385,0.6967611228566362,0.8558421851289832,0.19999999999999998,0.5555555555555556,11,14,0.7392996108935034,0.7102803738304481,0.7244995228543958,0.5680119581456382,0.98236083984369,380,134,155,15715,0.7392996108935034,0.7102803738304481,0.7244995228543958,0.98236083984369,0.5680119581456382,1593,535,33,34,416.0,13.0,5.0,77.0,24.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,777,10,14,4,0.36303264725391143,0.24274243057521785,0.8209408194233687,0.07272727272727274,0.7142857142857143,11,4,0.03422053231932658,0.033644859813021226,0.033930253976880605,0.017257909875342994,0.9374389648436927,18,508,517,15341,0.03422053231932658,0.033644859813021226,0.033930253976880605,0.9374389648436927,0.017257909875342994,1593,535,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,777,10,12,2,0.3961169177565773,0.24333416210177505,0.834597875569044,0.14545454545454548,0.8333333333333334,11,8,0.041999999999916,0.039252336448524765,0.04057970964542091,0.02071005917157721,0.9393920898436926,21,479,514,15370,0.041999999999916,0.039252336448524765,0.04057970964542091,0.9393920898436926,0.02071005917157721,1593,535,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,778,1,1,0,0.9675324675324676,0.9393939393939394,0.974025974025974,1.0,1.0,0,0,0.9999999999868421,0.9999999999868421,0.999999999486842,0.9999999999868421,0.9999999999999389,76,0,0,16308,0.9999999999868421,0.9999999999868421,0.999999999486842,0.9999999999999389,0.9999999999868421,236,76,2,1,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,778,1,1,0,0.9675324675324676,0.9393939393939394,0.974025974025974,1.0,1.0,0,0,0.9999999999868421,0.9999999999868421,0.999999999486842,0.9999999999868421,0.9999999999999389,76,0,0,16308,0.9999999999868421,0.9999999999868421,0.999999999486842,0.9999999999999389,0.9999999999868421,236,76,2,1,74.0,2.0,0.0,0.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,778,1,1,0,0.4590909090909091,0.0,0.5454545454545454,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9927978515624394,0,42,76,16266,0.0,0.0,0.0,0.9927978515624394,0.0,236,76,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,778,1,1,0,0.41753246753246753,0.0,0.33766233766233766,1.0,1.0,0,0,0.09090909090495868,0.026315789473337948,0.040816326181591006,0.02083333333311632,0.9942626953124393,2,20,74,16288,0.09090909090495868,0.026315789473337948,0.040816326181591006,0.9942626953124393,0.02083333333311632,236,76,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,779,16,18,2,0.8086923660615838,0.8636072308604632,0.9892344497607656,0.5333333333333334,0.8888888888888888,9,9,0.8644918444154774,0.8623279098862799,0.863408520802177,0.7596471885327898,0.9866943359374397,689,108,110,15477,0.8644918444154774,0.8623279098862799,0.863408520802177,0.9866943359374397,0.7596471885327898,1530,799,38,33,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,779,16,19,3,0.826154335950972,0.9106991622940258,0.9856459330143541,0.5399999999999999,0.8421052631578947,9,10,0.887909319898126,0.8823529411753662,0.8851224100450329,0.7939189189180249,0.9888305664061896,705,89,94,15496,0.887909319898126,0.8823529411753662,0.8851224100450329,0.9888305664061896,0.7939189189180249,1530,799,39,34,704.0,27.0,7.0,33.0,28.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,779,16,15,1,0.3550415211044313,0.22209150120790977,0.7511961722488039,0.044444444444444446,0.9375,9,6,0.04288164665515801,0.031289111389197384,0.03617944958452065,0.01842299189386999,0.9187011718749439,25,558,774,15027,0.04288164665515801,0.031289111389197384,0.03617944958452065,0.9187011718749439,0.01842299189386999,1530,799,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,779,16,15,1,0.45536159695146555,0.2953410288448304,0.8935406698564593,0.2,0.9375,9,10,0.043415340086767854,0.03754693366703686,0.04026845587841179,0.02054794520546538,0.9127197265624443,30,661,769,14924,0.043415340086767854,0.03754693366703686,0.04026845587841179,0.9127197265624443,0.02054794520546538,1530,799,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,780,10,11,1,0.8028288691742672,0.9258348013735943,0.9764705882352941,0.4,0.9090909090909091,4,5,0.8127572016444182,0.8028455284536528,0.8077709606435612,0.6775300171514965,0.9885253906249396,395,91,97,15801,0.8127572016444182,0.8028455284536528,0.8077709606435612,0.9885253906249396,0.6775300171514965,999,492,21,15,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,780,10,12,2,0.8292225857518074,0.9422811273787439,0.9843137254901961,0.5,0.8333333333333334,4,6,0.9551934826864457,0.9532520325183877,0.9542217695896156,0.9124513618659291,0.9972534179686892,469,22,23,15870,0.9551934826864457,0.9532520325183877,0.9542217695896156,0.9972534179686892,0.9124513618659291,999,492,23,18,440.0,18.0,3.0,16.0,15.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,780,10,14,4,0.37127929333963056,0.23578507652596528,0.940959409594096,0.022222222222222216,0.7142857142857143,4,9,0.0687622789782539,0.07113821138196923,0.06993006943007443,0.03623188405793351,0.9431762695311924,35,474,457,15418,0.0687622789782539,0.07113821138196923,0.06993006943007443,0.9431762695311924,0.03623188405793351,999,492,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,780,10,11,1,0.47306278341802177,0.27867331606404167,0.9980392156862745,0.22857142857142856,0.9090909090909091,4,7,0.023060796645653962,0.02235772357719033,0.02270381786952601,0.011482254697274027,0.9421997070311925,11,466,481,15426,0.023060796645653962,0.02235772357719033,0.02270381786952601,0.9421997070311925,0.011482254697274027,999,492,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,781,17,25,8,0.576830315111597,0.5921561072841022,0.8725146198830409,0.27142857142857146,0.6799999999999999,23,28,0.7173252279624357,0.6762177650420111,0.6961651912398212,0.5339366515831064,0.9748535156249405,472,186,226,15500,0.7173252279624357,0.6762177650420111,0.6961651912398212,0.9748535156249405,0.5339366515831064,1490,698,40,41,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,781,17,34,17,0.5272599316298873,0.5637150991571059,0.8619883040935672,0.2047619047619047,0.5,23,42,0.758409785931562,0.7106017191966897,0.7337278101503317,0.5794392523357716,0.9780273437499403,496,158,202,15528,0.758409785931562,0.7106017191966897,0.7337278101503317,0.9780273437499403,0.5794392523357716,1490,698,43,45,487.0,20.0,10.0,121.0,60.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,781,17,16,1,0.35972019037438935,0.21834890124028616,0.6736842105263158,0.13043478260869565,0.9411764705882353,23,10,0.1115044247785637,0.09025787965603115,0.09976246981417516,0.05249999999995625,0.9306030273436932,63,502,635,15184,0.1115044247785637,0.09025787965603115,0.09976246981417516,0.9306030273436932,0.05249999999995625,1490,698,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,781,17,16,1,0.40787839153147215,0.232777358539383,0.9146198830409357,0.10434782608695652,0.9411764705882353,23,14,0.06469002695409072,0.06876790830935707,0.06666666616704091,0.03448275862066488,0.9179687499999439,48,694,650,14992,0.06469002695409072,0.06876790830935707,0.06666666616704091,0.9179687499999439,0.03448275862066488,1490,698,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,782,15,17,2,0.6743461860252725,0.763002953480212,0.8387978142076502,0.3,0.8823529411764706,4,8,0.8396694214862155,0.7426900584784464,0.7882079126115938,0.6504481434050571,0.9833374023436899,508,97,176,15603,0.8396694214862155,0.7426900584784464,0.7882079126115938,0.9833374023436899,0.6504481434050571,1482,684,34,25,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,782,15,16,1,0.6550666176601587,0.7350751794998063,0.8401639344262295,0.25,0.9375,4,3,0.8344370860913337,0.7368421052620806,0.7826086951528876,0.6428571428563229,0.9829101562499399,504,100,180,15600,0.8344370860913337,0.7368421052620806,0.7826086951528876,0.9829101562499399,0.6428571428563229,1482,684,34,25,532.0,26.0,1.0,79.0,46.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,782,15,15,0,0.4455941115646127,0.26586183869246044,0.8797814207650273,0.2,1.0,4,1,0.07619047619035525,0.07017543859638864,0.07305936023132685,0.03791469194309802,0.9256591796874435,48,582,636,15118,0.07619047619035525,0.07017543859638864,0.07305936023132685,0.9256591796874435,0.03791469194309802,1482,684,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,782,15,16,1,0.43607875442500343,0.2815259509383804,0.8907103825136612,0.15,0.9375,4,2,0.06220839813365131,0.05847953216365719,0.0602863597113887,0.031080031080006933,0.9238891601561936,40,603,644,15097,0.06220839813365131,0.05847953216365719,0.0602863597113887,0.9238891601561936,0.031080031080006933,1482,684,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,783,1,1,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999411765,0.9999999999411765,0.9999999994411766,0.9999999999411765,0.9999999999999389,17,0,0,16367,0.9999999999411765,0.9999999999411765,0.9999999994411766,0.9999999999999389,0.9999999999411765,17,17,2,1,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,783,1,1,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999411765,0.9999999999411765,0.9999999994411766,0.9999999999411765,0.9999999999999389,17,0,0,16367,0.9999999999411765,0.9999999999411765,0.9999999994411766,0.9999999999999389,0.9999999999411765,17,17,2,1,15.0,2.0,0.0,0.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,783,1,1,0,0.4642857142857143,0.0,0.5714285714285714,1.0,1.0,0,0,0.0399999999984,0.0588235294083045,0.04761904713492065,0.024390243901844143,0.997558593749939,1,24,16,16343,0.0399999999984,0.0588235294083045,0.04761904713492065,0.997558593749939,0.024390243901844143,17,17,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,783,1,1,0,0.630110294117647,0.20416666666666666,0.9411764705882353,1.0,1.0,0,0,0.0588235294083045,0.0588235294083045,0.0588235289083045,0.03030303030211203,0.998046874999939,1,16,16,16351,0.0588235294083045,0.0588235294083045,0.0588235289083045,0.998046874999939,0.03030303030211203,17,17,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,784,18,29,11,0.6870649263973138,0.7334786477393115,0.9229287090558767,0.44137931034482764,0.6206896551724138,28,29,0.7720264317172114,0.7473347547966447,0.7594799561623644,0.6122270742352731,0.9729003906249406,701,207,237,15239,0.7720264317172114,0.7473347547966447,0.7594799561623644,0.9729003906249406,0.6122270742352731,1914,938,53,60,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,784,18,29,11,0.6467619036226774,0.6986509123999443,0.9229287090558767,0.34285714285714286,0.6206896551724138,28,25,0.7975797579749202,0.7729211087411803,0.785056848443507,0.6461675579316879,0.9757690429686904,725,184,213,15262,0.7975797579749202,0.7729211087411803,0.785056848443507,0.9757690429686904,0.6461675579316879,1914,938,53,60,691.0,24.0,12.0,127.0,84.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,784,18,19,1,0.469181456292057,0.3462212333490056,0.8342967244701349,0.20714285714285713,0.9473684210526316,28,16,0.08684863523562426,0.07462686567156224,0.08027522886057047,0.041816009557920066,0.9020996093749449,70,736,868,14710,0.08684863523562426,0.07462686567156224,0.08027522886057047,0.9020996093749449,0.041816009557920066,1914,938,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,784,18,20,2,0.35860186925135584,0.16459803100601025,0.7851637764932562,0.15,0.9,28,18,0.0837628865978302,0.06929637526645065,0.07584597383343296,0.0394178289872411,0.9033203124999448,65,711,873,14735,0.0837628865978302,0.06929637526645065,0.07584597383343296,0.9033203124999448,0.0394178289872411,1914,938,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,785,16,19,3,0.6197875815801873,0.6245146682643183,0.8977272727272727,0.3,0.8421052631578947,18,18,0.7196261682233382,0.7148541114048875,0.7172322017611935,0.5591286307048142,0.9740600585936905,539,210,215,15420,0.7196261682233382,0.7148541114048875,0.7172322017611935,0.9740600585936905,0.5591286307048142,1778,754,35,38,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,785,16,20,4,0.7527138597834417,0.7625964560844158,0.8977272727272727,0.6000000000000001,0.8,18,17,0.8988015978683105,0.8952254641897941,0.8970099662762184,0.813253012047213,0.9905395507811895,675,76,79,15554,0.8988015978683105,0.8952254641897941,0.8970099662762184,0.9905395507811895,0.813253012047213,1778,754,40,44,643.0,21.0,4.0,27.0,59.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,785,16,15,1,0.3308656900741023,0.20245686458666953,0.7022727272727273,0.022222222222222223,0.9375,18,13,0.06866197183086503,0.051724137930965884,0.059001512369112497,0.03039750584565051,0.9240722656249436,39,529,715,15101,0.06866197183086503,0.051724137930965884,0.059001512369112497,0.9240722656249436,0.03039750584565051,1778,754,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,785,16,17,1,0.33973548138042253,0.22567150612431658,0.6647727272727273,0.044444444444444446,0.9411764705882353,18,14,0.07606679035236351,0.05437665782486157,0.06341840631960421,0.03274760383383966,0.9260864257811935,41,498,713,15132,0.07606679035236351,0.05437665782486157,0.06341840631960421,0.9260864257811935,0.03274760383383966,1778,754,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,786,19,17,2,0.7251057838999213,0.6942098707219365,0.9161882893226176,0.5599999999999999,0.8947368421052632,10,7,0.8891820580463203,0.8764629388805247,0.8827766858119018,0.790152403281606,0.9890747070311896,674,84,95,15531,0.8891820580463203,0.8764629388805247,0.8827766858119018,0.9890747070311896,0.790152403281606,2012,769,39,33,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,786,19,26,7,0.5844562383190277,0.6661720128025984,0.9001148105625718,0.12631578947368421,0.7307692307692308,10,19,0.8474801060996718,0.830949284784355,0.8391332890590254,0.722850678732214,0.9850463867186898,639,115,130,15500,0.8474801060996718,0.830949284784355,0.8391332890590254,0.9850463867186898,0.722850678732214,2012,769,42,36,668.0,30.0,2.0,42.0,27.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,786,19,18,1,0.37561060833684645,0.2332977430481159,0.8794489092996556,0.0,0.9473684210526316,10,10,0.11080332409956953,0.10403120936267356,0.107310529346094,0.05669737774623905,0.9187622070311939,80,642,689,14973,0.11080332409956953,0.10403120936267356,0.107310529346094,0.9187622070311939,0.05669737774623905,2012,769,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,786,19,17,2,0.4313130453959377,0.29761521631703314,0.964562569213732,0.06,0.8947368421052632,10,10,0.08139534883711466,0.09102730819233937,0.08594229538850207,0.04490057729310783,0.9091186523436945,70,790,699,14825,0.08139534883711466,0.09102730819233937,0.08594229538850207,0.9091186523436945,0.04490057729310783,2012,769,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,787,2,2,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999911504,0.9999999999911504,0.9999999994911504,0.9999999999911504,0.9999999999999389,113,0,0,16271,0.9999999999911504,0.9999999999911504,0.9999999994911504,0.9999999999999389,0.9999999999911504,113,113,4,2,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,787,2,2,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999911504,0.9999999999911504,0.9999999994911504,0.9999999999911504,0.9999999999999389,113,0,0,16271,0.9999999999911504,0.9999999999911504,0.9999999994911504,0.9999999999999389,0.9999999999911504,113,113,4,2,109.0,4.0,0.0,0.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,787,2,2,0,0.5397435897435897,0.0,0.9487179487179487,1.0,1.0,0,0,0.036697247706085345,0.03539823008818232,0.03603603553587372,0.01834862385312684,0.9869384765624397,4,105,109,16166,0.036697247706085345,0.03539823008818232,0.03603603553587372,0.9869384765624397,0.01834862385312684,113,113,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,787,2,2,0,0.6962033462033462,0.380952380952381,0.8738738738738738,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9871826171874397,0,97,113,16174,0.0,0.0,0.0,0.9871826171874397,0.0,113,113,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,788,1,1,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999642857,0.9999999999642857,0.9999999994642856,0.9999999999642857,0.9999999999999389,28,0,0,16356,0.9999999999642857,0.9999999999642857,0.9999999994642856,0.9999999999999389,0.9999999999642857,28,28,2,1,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,788,1,1,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999642857,0.9999999999642857,0.9999999994642856,0.9999999999642857,0.9999999999999389,28,0,0,16356,0.9999999999642857,0.9999999999642857,0.9999999994642856,0.9999999999999389,0.9999999999642857,28,28,2,1,26.0,2.0,0.0,0.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,788,1,1,0,0.5686111111111111,0.0907407407407407,0.8888888888888888,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9969482421874392,0,22,28,16334,0.0,0.0,0.0,0.9969482421874392,0.0,28,28,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,788,1,1,0,0.475925925925926,0.0,0.6296296296296297,1.0,1.0,0,0,0.22222222220987653,0.14285714285204082,0.17391304299432891,0.09523809523582767,0.997680664062439,4,14,24,16342,0.22222222220987653,0.14285714285204082,0.17391304299432891,0.997680664062439,0.09523809523582767,28,28,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,789,3,3,0,0.750846197687673,0.7896457326892109,0.9775280898876404,0.4,1.0,1,2,0.512345679009183,0.5060975609725238,0.5092024534846249,0.34156378600682485,0.9902343749999395,83,79,81,16141,0.512345679009183,0.5060975609725238,0.5092024534846249,0.9902343749999395,0.34156378600682485,459,164,7,7,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,789,3,3,0,0.750846197687673,0.7896457326892109,0.9775280898876404,0.4,1.0,1,2,0.49999999999691364,0.4939024390213787,0.49693251483439355,0.3306122448966098,0.9899902343749396,81,81,83,16139,0.49999999999691364,0.4939024390213787,0.49693251483439355,0.9899902343749396,0.3306122448966098,459,164,7,7,142.0,4.0,1.0,12.0,5.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,789,3,4,1,0.21994382022471912,0.0,0.7247191011235955,0.0,0.75,1,0,0.0796460176984102,0.054878048780153184,0.06498194897496383,0.0335820895521135,0.9841918945311899,9,104,155,16116,0.0796460176984102,0.054878048780153184,0.06498194897496383,0.9841918945311899,0.0335820895521135,459,164,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,789,3,3,0,0.3659680833740433,0.20901771336553943,0.8595505617977528,0.0,1.0,1,1,0.03424657534223119,0.03048780487786288,0.03225806401760667,0.016393442622897072,0.98168945312494,5,141,159,16079,0.03424657534223119,0.03048780487786288,0.03225806401760667,0.98168945312494,0.016393442622897072,459,164,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,790,19,33,14,0.5931488635844224,0.648064459177295,0.84472049689441,0.29999999999999993,0.5757575757575757,21,36,0.6640378548885425,0.6378787878778214,0.6506955172735391,0.48224513172911543,0.9724121093749406,421,213,239,15511,0.6640378548885425,0.6378787878778214,0.6506955172735391,0.9724121093749406,0.48224513172911543,1899,660,45,48,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,790,19,33,14,0.5832705506523337,0.6428138258844549,0.8571428571428572,0.26,0.5757575757575757,21,30,0.7127329192535516,0.6954545454534917,0.7039877295603452,0.5431952662715466,0.9764404296874404,459,185,201,15539,0.7127329192535516,0.6954545454534917,0.7039877295603452,0.9764404296874404,0.5431952662715466,1899,660,46,49,502.0,23.0,12.0,72.0,51.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,790,19,16,3,0.31768859334149396,0.1358633833605487,0.7664596273291926,0.0761904761904762,0.8421052631578947,21,9,0.08665511265149627,0.07575757575746098,0.08084074323696273,0.04212299915750453,0.9306030273436932,50,527,610,15197,0.08665511265149627,0.07575757575746098,0.08084074323696273,0.9306030273436932,0.04212299915750453,1899,660,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,790,19,18,1,0.4007292328754953,0.26061341036127034,0.7888198757763976,0.12380952380952381,0.9473684210526316,21,19,0.07375643224687177,0.06515151515141644,0.06918744922023057,0.03583333333330347,0.9293823242186933,43,540,617,15184,0.07375643224687177,0.06515151515141644,0.06918744922023057,0.9293823242186933,0.03583333333330347,1899,660,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,791,8,8,0,0.9142750436770327,0.9547081012728164,0.985781990521327,0.75,1.0,4,3,0.9158415841561489,0.9135802469113246,0.9147095174211015,0.8428246013648227,0.9957885742186892,370,34,35,15945,0.9158415841561489,0.9135802469113246,0.9147095174211015,0.9957885742186892,0.8428246013648227,978,405,16,12,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,791,8,9,1,0.8161492780386082,0.9065502065359743,0.9715639810426541,0.5,0.8888888888888888,4,2,0.9379652605435783,0.9333333333310289,0.9356435638541228,0.8790697674398161,0.9968261718749392,378,25,27,15954,0.9379652605435783,0.9333333333310289,0.9356435638541228,0.9968261718749392,0.8790697674398161,978,405,18,14,368.0,14.0,0.0,14.0,9.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,791,8,7,1,0.31608951973444366,0.1214574898785425,0.8696682464454977,0.0,0.875,4,3,0.04584527220617236,0.039506172839408625,0.04244031780503276,0.021680216802138646,0.9559326171874416,16,333,389,15646,0.04584527220617236,0.039506172839408625,0.04244031780503276,0.9559326171874416,0.021680216802138646,978,405,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,791,8,9,1,0.35954653412467086,0.12293890320206109,0.8981042654028436,0.14285714285714285,0.8888888888888888,4,7,0.028409090909010202,0.02469135802463039,0.026420078762618912,0.013386880856742453,0.9550170898436917,10,342,395,15637,0.028409090909010202,0.02469135802463039,0.026420078762618912,0.9550170898436917,0.013386880856742453,978,405,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,792,10,9,1,0.8326135526321987,0.8169701619778347,0.9373848987108655,0.75,0.9,4,3,0.9799196787128918,0.9740518962056406,0.9769769764750255,0.954990215262319,0.998596191406189,488,10,13,15873,0.9799196787128918,0.9740518962056406,0.9769769764750255,0.998596191406189,0.954990215262319,1149,501,24,19,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,792,10,12,2,0.7165102377150717,0.825414606422279,0.9337016574585635,0.30000000000000004,0.8333333333333334,4,8,0.9497991967852414,0.9441117764452214,0.9469469464450556,0.8992395437245262,0.9967651367186892,473,25,28,15858,0.9497991967852414,0.9441117764452214,0.9469469464450556,0.9967651367186892,0.8992395437245262,1149,501,25,20,450.0,17.0,0.0,21.0,13.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,792,10,10,0,0.3663424163691399,0.2988497323038386,0.6593001841620626,0.0,1.0,4,3,0.03915662650590616,0.025948103792363376,0.03121248451450305,0.01585365853656603,0.9507446289061919,13,319,488,15564,0.03915662650590616,0.025948103792363376,0.03121248451450305,0.9507446289061919,0.01585365853656603,1149,501,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,792,10,9,1,0.42070431768667066,0.2096908518738584,0.9872727272727273,0.15555555555555556,0.9,4,9,0.03629032258057199,0.035928143712503136,0.03610832447486492,0.018386108273729943,0.9413452148436925,18,478,483,15405,0.03629032258057199,0.035928143712503136,0.03610832447486492,0.9413452148436925,0.018386108273729943,1149,501,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,793,1,1,0,0.8684210526315789,0.7543859649122807,0.8947368421052632,1.0,1.0,0,0,0.9999999999444444,0.9999999999444444,0.9999999994444444,0.9999999999444444,0.9999999999999389,18,0,0,16366,0.9999999999444444,0.9999999999444444,0.9999999994444444,0.9999999999999389,0.9999999999444444,62,18,2,1,,,,,,
