sample,method,Method,preprocess_method,True vectors,Predicted vectors,Vector count error,Engineering score,Line geometry score,Total length score,Junction angle score,Vector count score,True junctions,Predicted junctions,tp,fp,fn,tn,sample_precision,sample_recall,sample_f1,sample_accuracy,sample_iou
1115,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.771888888888889,0.5325925925925926,0.9111111111111111,1.0,1.0,0,0,69,14,206,16095,0.8313253011948033,0.25090909090817853,0.38547485997685776,0.9865722656249397,0.23875432525868945
1116,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.5345526960784314,0.13124999999999998,0.6274509803921569,1.0,1.0,0,0,15,19,167,16183,0.44117647057525955,0.08241758241712958,0.13888888862234225,0.9886474609374396,0.07462686567127051
1116,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.49782608695652175,0.0,0.7391304347826086,1.0,1.0,0,0,11,59,171,16143,0.15714285714061224,0.06043956043922836,0.08730158689965987,0.9859619140624398,0.04564315352678157
1117,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.3623218954248366,0.2575925925925926,0.7320261437908497,0.0,1.0,1,1,32,116,314,15922,0.2162162162147553,0.09248554913268069,0.12955465545024505,0.9737548828124405,0.06926406926391934
1117,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.34642105263157896,0.17333333333333334,0.8421052631578947,0.0,1.0,1,0,0,134,346,15904,0.0,0.0,0.0,0.9707031249999407,0.0
1118,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.6675530656212474,0.3750949667616334,0.743801652892562,1.0,1.0,0,0,3,120,268,15993,0.02439024390224073,0.011070110701066163,0.015228425966412443,0.9763183593749404,0.007672634271080121
1118,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.5230448717948718,0.07685185185185187,0.6923076923076923,1.0,1.0,0,0,0,131,271,15982,0.0,0.0,0.0,0.9754638671874404,0.0
1119,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.6459842845326716,0.22763532763532762,0.967741935483871,1.0,1.0,0,0,0,145,324,15915,0.0,0.0,0.0,0.9713745117186907,0.0
1119,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.6217634252539913,0.17065527065527064,0.9748427672955975,1.0,1.0,0,0,0,162,324,15898,0.0,0.0,0.0,0.9703369140624407,0.0
1120,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,3,1,0.482,0.0,0.8266666666666667,1.0,0.6666666666666667,0,0,10,102,319,15953,0.08928571428491709,0.030395136778023114,0.04535147354376006,0.9743041992186905,0.023201856148438046
1120,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,3,1,0.5531190476190476,0.09285714285714285,0.9733333333333334,1.0,0.6666666666666667,0,0,4,123,325,15932,0.03149606299187798,0.012158054711209246,0.017543859247162598,0.9726562499999406,0.008849557522104316
1121,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,4,1,0.4813032981899608,0.04438405797101449,0.6566523605150214,1.0,0.8,0,0,5,143,665,15571,0.03378378378355552,0.007462686567153041,0.012224938578888225,0.9506835937499419,0.006150061500607442
1121,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,4,1,0.2899262827625162,0.06593060451756104,0.9012875536480687,0.0,0.8,0,2,12,189,658,15525,0.05970149253701641,0.0179104477611673,0.02755453466212873,0.948303222656192,0.01396973224678234
1122,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.3695799677964312,0.16081649831649833,0.9860627177700348,0.0,1.0,1,0,33,237,655,15459,0.12222222222176955,0.047965116279000054,0.0688935277787623,0.9455566406249423,0.035675675675637106
1122,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.28338533417801715,0.05909090909090909,0.7839721254355401,0.0,1.0,1,1,24,189,664,15507,0.11267605633749918,0.034883720930181855,0.053274139483464544,0.9479370117186922,0.02736602052448419
1123,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.6555057471264368,0.26,0.9425287356321839,1.0,1.0,0,0,0,81,275,16028,0.0,0.0,0.0,0.9782714843749403,0.0
1123,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.6494823008849557,0.32333333333333336,0.7699115044247787,1.0,1.0,0,0,0,111,275,15998,0.0,0.0,0.0,0.9764404296874404,0.0
1124,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.8505909090909091,0.7003030303030303,0.9272727272727272,1.0,1.0,0,0,26,26,30,16302,0.49999999999038464,0.4642857142774235,0.4814814809732511,0.9965820312499392,0.3170731707278406
1124,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.49909090909090914,0.0,0.7454545454545455,1.0,1.0,0,0,4,38,52,16290,0.09523809523582767,0.07142857142729592,0.08163265256976261,0.9945068359374393,0.04255319148890901
1125,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.6255047930614729,0.1964622641509434,0.935483870967742,1.0,1.0,0,0,0,75,179,16130,0.0,0.0,0.0,0.9844970703124399,0.0
1125,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.5050604838709677,0.029166666666666657,0.7096774193548387,1.0,1.0,0,0,0,61,179,16144,0.0,0.0,0.0,0.9853515624999398,0.0
1126,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.8963006379585327,0.7851515151515152,0.9649122807017544,1.0,1.0,0,0,0,58,56,16270,0.0,0.0,0.0,0.9930419921874394,0.0
1126,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.7790454545454545,0.5251515151515151,0.9636363636363636,1.0,1.0,0,0,0,54,56,16274,0.0,0.0,0.0,0.9932861328124394,0.0
1127,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.6357458645537495,0.23200573549257758,0.9067164179104478,1.0,1.0,0,0,10,224,528,15622,0.04273504273486011,0.01858736059476099,0.025906735328760512,0.9541015624999417,0.013123359580035271
1127,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,5,1,0.5814524253731344,0.23208333333333334,0.7350746268656716,1.0,0.8,0,0,11,185,527,15661,0.0561224489793055,0.02044609665423709,0.02997275165206513,0.9565429687499416,0.015214384508969276
1128,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.36496459156785244,0.19911616161616158,0.8768115942028986,0.0,1.0,0,3,25,213,585,15561,0.10504201680628134,0.040983606557309864,0.058962263747024075,0.9512939453124419,0.03037667071685252
1128,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.36434453227931485,0.1590909090909091,0.9637681159420289,0.0,1.0,0,3,21,229,589,15545,0.08399999999966401,0.03442622950814028,0.048837208889826934,0.9500732421874419,0.02502979737780092
1129,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.33337894248608535,0.09231601731601731,0.9591836734693877,0.0,1.0,1,1,38,101,385,15860,0.27338129496206204,0.08983451536621789,0.1352313163531807,0.9703369140624407,0.07251908396932726
1129,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.31014084872380165,0.07035519125683058,0.8924050632911392,0.0,1.0,1,0,6,154,417,15807,0.03749999999976563,0.014184397163087035,0.020583189996192883,0.965148925781191,0.010398613518179552
1130,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.5517522488755622,0.09891304347826085,0.7862068965517242,1.0,1.0,0,0,36,79,211,16058,0.31304347825814743,0.14574898785366094,0.19889502718969201,0.98229980468744,0.110429447852422
1130,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,3,1,0.589130042462845,0.195,0.9235668789808917,1.0,0.6666666666666667,0,0,8,148,239,15989,0.05128205128172256,0.03238866396748021,0.0397022327759176,0.9763793945311904,0.02025316455691075
1131,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.5779260651629073,0.10438596491228072,0.9047619047619048,1.0,1.0,0,0,0,21,62,16301,0.0,0.0,0.0,0.9949340820311893,0.0
1131,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.4651515151515151,0.0,0.5757575757575757,1.0,1.0,0,0,16,18,46,16304,0.4705882352802769,0.25806451612486997,0.3333333328689237,0.9960937499999392,0.19999999999749998
1132,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,4,1,0.2721280686187519,0.11304347826086956,0.7312925170068028,0.0,0.75,2,0,2,214,626,15542,0.009259259259216392,0.003184713375791107,0.004739336112025816,0.948730468749942,0.0023752969121111933
1132,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,4,1,0.4357869654945515,0.2756717147044455,0.6836734693877551,0.4,0.75,2,1,6,189,622,15567,0.03076923076907298,0.009554140127373321,0.014580801582474698,0.9505004882811919,0.007343941248461023
1133,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.3560112098138748,0.12898148148148145,0.9898477157360406,0.0,1.0,0,1,5,185,289,15905,0.02631578947354571,0.01700680272103059,0.02066115654779388,0.9710693359374407,0.01043841336114731
1133,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,4,1,0.5294254579563011,0.12731884057971013,0.7106598984771574,1.0,0.8,0,0,2,140,292,15950,0.014084507042154335,0.006802721088412236,0.009174311487332738,0.9736328124999406,0.004608294930864958
1134,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.5252367424242425,0.07291666666666667,0.7121212121212122,1.0,1.0,0,0,7,41,220,16116,0.14583333333029516,0.030837004405150498,0.05090909062056198,0.9840698242186899,0.02611940298497717
1134,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.5166666666666667,0.0,0.8333333333333334,1.0,1.0,0,0,5,51,222,16106,0.08928571428411991,0.02202643171796464,0.035335688728239834,0.9833374023436899,0.01798561151072667
1135,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.35274274209937095,0.27263319695813976,0.6502890173410405,0.0,1.0,1,0,3,219,549,15613,0.013513513513452643,0.005434782608685807,0.007751937575366087,0.9531249999999418,0.003891050583652541
1135,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.3171984895604457,0.15639484513753518,0.7341040462427746,0.0,1.0,1,0,12,223,540,15609,0.051063829787016755,0.021739130434743226,0.03049555231293785,0.9534301757811918,0.015483870967721957
1136,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.323550061455549,0.08552849064810787,0.9253112033195021,0.0,1.0,1,1,17,206,681,15480,0.07623318385616039,0.02435530085956396,0.0369163948554998,0.9458618164061923,0.018805309734492473
1136,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.4106525284498156,0.25753934027178804,0.9737991266375546,0.0,1.0,1,2,16,205,682,15481,0.07239819004492128,0.022922636103119023,0.03482045665312512,0.9458618164061923,0.017718715393114377
1137,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,4,1,0.7419068314726209,0.6119696969696969,0.7076023391812866,1.0,0.75,0,0,0,168,145,16071,0.0,0.0,0.0,0.9808959960936902,0.0
1137,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.7334297520661157,0.43333333333333335,0.9421487603305785,1.0,1.0,0,0,0,115,145,16124,0.0,0.0,0.0,0.9841308593749399,0.0
1138,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,5,1,0.24511393805309736,0.0975,0.6061946902654867,0.0,0.8,4,3,18,117,494,15755,0.13333333333234568,0.03515624999993134,0.055641421617041206,0.9627075195311913,0.028616852146218414
1138,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.2784347345132744,0.1625,0.5265486725663717,0.0,1.0,4,1,28,91,484,15781,0.23529411764508157,0.05468749999989319,0.08874801871110428,0.964904785156191,0.04643449419561122
1139,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.3355568477803834,0.18072887124220083,0.7711442786069651,0.0,1.0,1,3,3,138,366,15877,0.021276595744529954,0.008130081300790976,0.011764705482237616,0.9692382812499408,0.005917159763301939
1139,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.30333333333333334,0.15555555555555556,0.6666666666666667,0.0,1.0,1,2,6,117,363,15898,0.04878048780448146,0.016260162601581953,0.024390243527339886,0.9707031249999407,0.012345679012320277
1140,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.5182981220657277,0.1277777777777778,0.5539906103286385,1.0,1.0,0,0,9,105,376,15894,0.07894736842036011,0.02337662337656266,0.036072143935903876,0.9706420898436907,0.018367346938738024
1140,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.5856639524647888,0.17940972222222223,0.7746478873239436,1.0,1.0,0,0,45,114,340,15885,0.28301886792274833,0.11688311688281329,0.16544117605627567,0.9722900390624406,0.09018036072126216
1141,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.3494090909090909,0.13,0.9545454545454546,0.0,1.0,1,0,36,54,225,16069,0.3999999999955555,0.13793103448223015,0.20512820474570825,0.9829711914061899,0.11428571428535148
1141,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.4428473782771536,0.3424074074074074,0.9438202247191011,0.0,1.0,1,0,6,85,255,16038,0.06593406593334138,0.022988505747038358,0.03409090870733795,0.9792480468749402,0.017341040462377628
1142,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.5555245786516854,0.1670833333333333,0.651685393258427,1.0,1.0,0,0,1,51,90,16242,0.01923076923039941,0.01098901098889023,0.013986013523008477,0.9913940429686895,0.007042253521077168
1142,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.4691011235955056,0.0,0.5955056179775281,1.0,1.0,0,0,0,51,91,16242,0.0,0.0,0.0,0.9913330078124395,0.0
1143,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.3099651848569042,0.041849288735101874,0.9556650246305418,0.0,1.0,0,1,5,174,246,15959,0.0279329608936987,0.019920318725020238,0.023255813467398606,0.9743652343749405,0.01176470588232526
1143,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.2872862340812614,0.07254901960784313,0.7731958762886598,0.0,1.0,0,1,3,143,248,15990,0.020547945205338713,0.011952191235012143,0.015113349660844258,0.9761352539061904,0.007614213197950218
1144,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.6164820958027479,0.15062399355877615,0.9935064935064936,1.0,1.0,0,0,6,142,301,15935,0.04054054054026662,0.01954397394130442,0.026373625934568302,0.9729614257811906,0.013363028953199638
1144,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.5308985507246377,0.061996779388083734,0.765,1.0,1.0,0,0,6,187,301,15890,0.031088082901393328,0.01954397394130442,0.02399999952589601,0.9702148437499407,0.012145748987829665
1145,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.6433974358974358,0.23034188034188033,0.9487179487179487,1.0,1.0,0,0,28,10,94,16252,0.7368421052437674,0.22950819671943026,0.34999999963343753,0.9936523437499393,0.21212121211960516
1145,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.4935897435897436,0.0,0.717948717948718,1.0,1.0,0,0,14,15,108,16247,0.48275862067300834,0.11475409835971513,0.18543046326336565,0.9924926757811894,0.10218978102115191
1146,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.9184782608695653,0.8478260869565217,0.9347826086956522,1.0,1.0,0,0,0,44,147,16193,0.0,0.0,0.0,0.9883422851561896,0.0
1146,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.5757727272727273,0.12999999999999998,0.8363636363636364,1.0,1.0,0,0,0,56,147,16181,0.0,0.0,0.0,0.9876098632811897,0.0
1147,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.3139276431613971,0.11249975748404242,0.8165137614678899,0.0,1.0,1,0,24,227,911,15222,0.09561752988009714,0.02566844919783351,0.040472175045666275,0.9305419921874432,0.020654044750412517
1147,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.4221329954841304,0.3216954775624236,0.8868501529051988,0.0,1.0,1,1,39,250,896,15199,0.1349480968853462,0.04171122994647945,0.06372548983524899,0.9300537109374432,0.03291139240503552
1148,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.4833333333333334,0.0,0.6666666666666667,1.0,1.0,0,0,7,18,30,16329,0.2799999999888,0.18918918918407598,0.22580645112434963,0.9970703124999392,0.12727272727041322
1148,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.8245,0.61,1.0,1.0,1.0,0,0,0,37,37,16310,0.0,0.0,0.0,0.9954833984374392,0.0
1149,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.37857142857142856,0.0,0.1428571428571429,1.0,1.0,0,0,0,3,51,16330,0.0,0.0,0.0,0.9967041015624392,0.0
1149,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.7075,0.35,1.0,1.0,1.0,0,0,3,9,48,16324,0.24999999997916666,0.05882352941061131,0.09523809492668178,0.9965209960936892,0.04999999999916667
1150,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.5592901234567901,0.0425925925925926,0.9506172839506173,1.0,1.0,0,0,3,67,159,16155,0.04285714285653061,0.018518518518404206,0.025862068543920935,0.9862060546874398,0.0131004366811655
1150,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.5647083333333334,0.14379629629629628,0.75,1.0,1.0,0,0,1,108,161,16114,0.009174311926521336,0.006172839506134736,0.007380073319807769,0.9835815429686899,0.0037037037036899865
1151,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.6026983630661567,0.18664640016213202,0.8435374149659864,1.0,1.0,0,0,0,146,233,16005,0.0,0.0,0.0,0.9768676757811904,0.0
1151,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.6152430019269522,0.14856867811724175,0.9919354838709677,1.0,1.0,0,0,16,103,217,16048,0.13445378151147516,0.06866952789670099,0.09090909046101821,0.9804687499999402,0.047619047618905896
1152,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.4634279977051061,0.16772486772486772,0.9397590361445783,0.4,1.0,1,2,2,147,256,15979,0.013422818791856224,0.007751937984466078,0.009828009363823529,0.9754028320311905,0.004938271604926078
1152,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.3590600998463902,0.17903439153439152,0.8924731182795699,0.0,1.0,1,1,7,174,251,15952,0.03867403314895761,0.027131782945631275,0.03189066010749219,0.9740600585936905,0.016203703703666195
1153,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.506043956043956,0.0,0.7802197802197802,1.0,1.0,0,0,12,50,317,16005,0.19354838709365246,0.03647416413362774,0.061381073901635906,0.9776000976561903,0.03166226912920406
1153,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.7312527472527472,0.52,0.7362637362637363,1.0,1.0,0,0,49,0,280,16055,0.9999999999795919,0.14893617021231326,0.2592592590322359,0.9829101562499399,0.14893617021231326
1154,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.33233098509207837,0.16187878787878787,0.797427652733119,0.0,1.0,3,4,47,191,516,15630,0.19747899159580892,0.08348134991104178,0.11735330794656493,0.9568481445311916,0.06233421750654863
1154,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,4,1,0.26777225141567473,0.08572468874794456,0.7459807073954984,0.0,0.8,3,2,44,173,519,15648,0.20276497695759096,0.07815275310820932,0.11282051241860946,0.9577636718749415,0.05978260869557095
1155,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,3,1,0.5557220526978592,0.13517684351017684,0.8494623655913979,1.0,0.75,0,0,6,150,495,15733,0.03846153846129192,0.011976047904167713,0.01826483982046525,0.9606323242186914,0.009216589861736995
1155,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.6356374428184661,0.20642517517517517,0.9637305699481865,1.0,1.0,0,0,8,183,493,15700,0.041884816753707414,0.015968063872223617,0.02312138688351182,0.9587402343749415,0.011695906432731438
1156,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.6008376970855231,0.18818633540372673,0.8307692307692307,1.0,1.0,0,0,45,141,304,15894,0.24193548386966704,0.12893982807985976,0.16822429861120444,0.9728393554686906,0.09183673469369014
1156,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,4,1,0.5833993984081527,0.13197204968944098,0.9700598802395209,1.0,0.8,0,0,7,145,342,15890,0.04605263157864439,0.02005730659020041,0.027944111353644017,0.9702758789061907,0.014170040485801276
1157,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,3,2,0.2619874172185431,0.07800000000000001,0.8344370860927153,0.0,0.6,0,3,12,108,409,15855,0.09999999999916666,0.028503562945300466,0.04436229170636973,0.9684448242186908,0.02268431001886071
1157,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,3,2,0.2645937098844673,0.04543859649122806,0.9207317073170732,0.0,0.6,0,1,30,122,391,15841,0.19736842105133312,0.07125890736325116,0.10471204149464713,0.9686889648436908,0.05524861878442864
1158,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.3211206896551724,0.1247126436781609,0.825,0.0,1.0,2,1,5,155,445,15779,0.03124999999980469,0.01111111111108642,0.01639344223590434,0.9633789062499412,0.008264462809903695
1158,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.3082450716845878,0.19165571485463956,0.61,0.0,1.0,2,0,16,104,434,15830,0.13333333333222222,0.03555555555547654,0.05614035054458602,0.9671630859374409,0.02888086642594065
1159,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.2906019656019656,0.11800436800436796,0.6875,0.0,1.0,1,0,4,134,416,15830,0.028985507246166775,0.009523809523786848,0.014336917190375264,0.9664306640624409,0.007220216606485162
1159,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.3654116161616162,0.21480359147025813,0.84375,0.0,1.0,1,1,11,164,409,15800,0.06285714285678368,0.02619047619041383,0.036974789500617194,0.965026855468691,0.01883561643832391
1160,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.6113461538461539,0.1705128205128205,0.9230769230769231,1.0,1.0,0,0,19,6,68,16291,0.7599999999696,0.2183908045951909,0.3392857139328762,0.9954833984374392,0.20430107526662042
1160,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.5632692307692307,0.08076923076923075,0.8846153846153846,1.0,1.0,0,0,7,15,80,16282,0.31818181816735536,0.0804597701140177,0.12844036664792524,0.9942016601561893,0.06862745097971934
1161,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,4,1,0.5232993019395621,0.13469079939668174,0.6884422110552764,1.0,0.75,0,0,35,143,422,15784,0.19662921348204143,0.0765864332602263,0.11023622006861677,0.965515136718691,0.05833333333323611
1161,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.4215328467153284,0.0,0.35766423357664234,1.0,1.0,0,0,1,41,456,15886,0.023809523808956918,0.002188183807435037,0.004008015877880015,0.9696655273436908,0.002008032128510024
1162,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.9598790322580646,0.924731182795699,0.96875,1.0,1.0,0,0,0,46,229,16109,0.0,0.0,0.0,0.9832153320311899,0.0
1162,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.766,0.48,1.0,1.0,1.0,0,0,9,39,220,16116,0.18749999999609376,0.039301310043496504,0.0649819491714997,0.9841918945311899,0.0335820895521135
1163,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.39963857064920894,0.28808571255379767,0.85,0.0,1.0,0,1,0,87,204,16093,0.0,0.0,0.0,0.98223876953119,0.0
1163,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.377173707303767,0.25460462508334847,0.8130081300813008,0.0,1.0,0,1,0,119,204,16061,0.0,0.0,0.0,0.9802856445311902,0.0
1164,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.6767317073170732,0.3466666666666667,0.8536585365853658,1.0,1.0,0,0,2,123,138,16121,0.015999999999872,0.014285714285612245,0.015094339124129599,0.9840698242186899,0.007604562737613671
1164,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.2733333333333333,0.0,0.8666666666666667,0.0,1.0,0,1,4,74,136,16170,0.05128205128139382,0.02857142857122449,0.03669724724652808,0.9871826171874397,0.018691588784959388
1165,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.31716220172741916,0.1632411067193676,0.7185185185185186,0.0,1.0,2,2,44,123,707,15510,0.2634730538906379,0.05858854860178617,0.09586056615094621,0.949340820312442,0.05034324942786002
1165,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.3663778180354267,0.20018115942028983,0.8814814814814815,0.0,1.0,2,0,35,202,716,15431,0.14767932489389166,0.04660452729687536,0.07085020206433272,0.9439697265624424,0.03672612801675055
1166,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,5,1,0.31270512820512825,0.1897150997150997,0.7366666666666667,0.0,0.8,1,3,18,171,716,15479,0.09523809523759134,0.02452316076290937,0.039003249945096366,0.9458618164061923,0.019889502762408962
1166,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.3758463427999169,0.2159548358516671,0.8933333333333333,0.0,1.0,1,1,30,185,704,15465,0.13953488372028125,0.04087193460484895,0.06322444643550251,0.9457397460936923,0.0326441784548067
1167,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.5596305595408896,0.053921568627450976,0.926829268292683,1.0,1.0,0,0,3,72,236,16073,0.039999999999466664,0.012552301255177607,0.019108279891050354,0.98120117187494,0.009646302250772842
1167,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,3,1,0.5213302907369846,0.048039215686274506,0.8735632183908046,1.0,0.75,0,0,0,84,239,16061,0.0,0.0,0.0,0.9802856445311902,0.0
1168,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,3,1,0.20996563573883165,0.0,0.7164948453608248,0.0,0.6666666666666667,0,1,5,124,165,16090,0.03875968992218016,0.029411764705709345,0.03344481556268946,0.98236083984369,0.01700680272103059
