Cycle,Training samples,sample,Method,True vectors,Predicted vectors,Vector count error,Engineering score,Line geometry score,Total length score,Junction angle score,Vector count score,True junctions,Predicted junctions,tp,fp,fn,tn,sample_precision,sample_recall,sample_f1,sample_accuracy,sample_iou
small,100,614,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.25,0.0,0.0,1.0,0.0,0,0,0,0,507,15877,0.0,0.0,0.0,0.9690551757811908,0.0
small,100,615,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,551,15833,0.0,0.0,0.0,0.9663696289061909,0.0
small,100,616,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,129,16255,0.0,0.0,0.0,0.9921264648436894,0.0
small,100,617,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,125,16259,0.0,0.0,0.0,0.9923706054686894,0.0
small,100,618,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,155,16229,0.0,0.0,0.0,0.9905395507811895,0.0
small,100,619,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.25,0.0,0.0,1.0,0.0,0,0,0,0,130,16254,0.0,0.0,0.0,0.9920654296874394,0.0
small,100,620,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,292,16092,0.0,0.0,0.0,0.98217773437494,0.0
small,100,621,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,261,16123,0.0,0.0,0.0,0.9840698242186899,0.0
small,100,622,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,691,15693,0.0,0.0,0.0,0.9578247070311915,0.0
small,100,623,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,152,16232,0.0,0.0,0.0,0.9907226562499395,0.0
small,100,624,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,173,16211,0.0,0.0,0.0,0.9894409179686896,0.0
small,100,625,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,17,16367,0.0,0.0,0.0,0.998962402343689,0.0
small,100,626,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,546,15838,0.0,0.0,0.0,0.9666748046874409,0.0
small,100,627,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,596,15788,0.0,0.0,0.0,0.9636230468749412,0.0
small,100,628,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,377,16007,0.0,0.0,0.0,0.9769897460936904,0.0
small,100,629,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,64,16320,0.0,0.0,0.0,0.9960937499999392,0.0
small,100,630,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,786,15598,0.0,0.0,0.0,0.9520263671874418,0.0
small,100,631,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,3,0,0,0,530,15854,0.0,0.0,0.0,0.9676513671874409,0.0
small,100,632,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,21,16363,0.0,0.0,0.0,0.998718261718689,0.0
small,100,633,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,68,16316,0.0,0.0,0.0,0.9958496093749392,0.0
small,100,634,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,613,15771,0.0,0.0,0.0,0.9625854492186913,0.0
small,100,635,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.25,0.0,0.0,1.0,0.0,0,0,0,0,491,15893,0.0,0.0,0.0,0.9700317382811907,0.0
small,100,636,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,2,0,0,0,283,16101,0.0,0.0,0.0,0.98272705078119,0.0
small,100,637,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,138,16246,0.0,0.0,0.0,0.9915771484374395,0.0
small,100,638,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,600,15784,0.0,0.0,0.0,0.9633789062499412,0.0
small,100,639,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.25,0.0,0.0,1.0,0.0,0,0,0,0,248,16136,0.0,0.0,0.0,0.9848632812499398,0.0
small,100,640,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,375,16009,0.0,0.0,0.0,0.9771118164061904,0.0
small,100,641,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.25,0.0,0.0,1.0,0.0,0,0,0,0,296,16088,0.0,0.0,0.0,0.98193359374994,0.0
small,100,642,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,208,16176,0.0,0.0,0.0,0.9873046874999397,0.0
small,100,643,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,428,15956,0.0,0.0,0.0,0.9738769531249405,0.0
small,100,644,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,441,15943,0.0,0.0,0.0,0.9730834960936906,0.0
small,100,645,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,299,16085,0.0,0.0,0.0,0.98175048828119,0.0
small,100,646,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,651,15733,0.0,0.0,0.0,0.9602661132811914,0.0
small,100,647,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.25,0.0,0.0,1.0,0.0,0,0,0,0,315,16069,0.0,0.0,0.0,0.9807739257811902,0.0
small,100,648,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,545,15839,0.0,0.0,0.0,0.9667358398436909,0.0
small,100,649,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,256,16128,0.0,0.0,0.0,0.9843749999999399,0.0
small,100,650,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,34,16350,0.0,0.0,0.0,0.997924804687439,0.0
small,100,651,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,503,15881,0.0,0.0,0.0,0.9692993164061908,0.0
small,100,652,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,686,15698,0.0,0.0,0.0,0.9581298828124415,0.0
small,100,653,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,358,16026,0.0,0.0,0.0,0.9781494140624403,0.0
small,100,654,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,114,16270,0.0,0.0,0.0,0.9930419921874394,0.0
small,100,655,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,176,16208,0.0,0.0,0.0,0.9892578124999396,0.0
small,100,656,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,210,16174,0.0,0.0,0.0,0.9871826171874397,0.0
small,100,657,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,321,16063,0.0,0.0,0.0,0.9804077148436902,0.0
small,100,658,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.25,0.0,0.0,1.0,0.0,0,0,0,0,686,15698,0.0,0.0,0.0,0.9581298828124415,0.0
small,100,659,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,140,16244,0.0,0.0,0.0,0.9914550781249395,0.0
small,100,660,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,336,16048,0.0,0.0,0.0,0.9794921874999402,0.0
small,100,661,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,2,0,0,0,567,15817,0.0,0.0,0.0,0.965393066406191,0.0
small,100,662,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,336,16048,0.0,0.0,0.0,0.9794921874999402,0.0
small,100,663,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,221,16163,0.0,0.0,0.0,0.9865112304686897,0.0
small,100,664,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,245,16139,0.0,0.0,0.0,0.9850463867186898,0.0
small,100,665,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,359,16025,0.0,0.0,0.0,0.9780883789061903,0.0
small,100,666,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,251,16133,0.0,0.0,0.0,0.9846801757811898,0.0
small,100,667,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,216,16168,0.0,0.0,0.0,0.9868164062499397,0.0
small,100,668,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,275,16109,0.0,0.0,0.0,0.9832153320311899,0.0
small,100,669,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,395,15989,0.0,0.0,0.0,0.9758911132811904,0.0
small,100,670,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,75,16309,0.0,0.0,0.0,0.9954223632811893,0.0
small,100,671,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.25,0.0,0.0,1.0,0.0,0,0,0,0,341,16043,0.0,0.0,0.0,0.9791870117186902,0.0
small,100,672,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,437,15947,0.0,0.0,0.0,0.9733276367186906,0.0
small,100,673,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,122,16262,0.0,0.0,0.0,0.9925537109374394,0.0
small,100,674,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,390,15994,0.0,0.0,0.0,0.9761962890624404,0.0
small,100,675,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,592,15792,0.0,0.0,0.0,0.9638671874999412,0.0
small,100,676,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,194,16190,0.0,0.0,0.0,0.9881591796874397,0.0
small,100,677,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,88,16296,0.0,0.0,0.0,0.9946289062499393,0.0
small,100,678,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,367,16017,0.0,0.0,0.0,0.9776000976561903,0.0
small,100,679,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,884,15500,0.0,0.0,0.0,0.9460449218749423,0.0
small,100,680,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,249,16135,0.0,0.0,0.0,0.9848022460936898,0.0
small,100,681,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,99,16285,0.0,0.0,0.0,0.9939575195311893,0.0
small,100,682,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,102,16282,0.0,0.0,0.0,0.9937744140624393,0.0
small,100,683,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,66,16318,0.0,0.0,0.0,0.9959716796874392,0.0
small,100,684,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,116,16268,0.0,0.0,0.0,0.9929199218749394,0.0
small,100,685,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,4,0,0,0,898,15486,0.0,0.0,0.0,0.9451904296874423,0.0
small,100,686,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,3,0,0,0,635,15749,0.0,0.0,0.0,0.9612426757811913,0.0
small,100,687,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,353,16031,0.0,0.0,0.0,0.9784545898436903,0.0
small,100,688,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,69,16315,0.0,0.0,0.0,0.9957885742186892,0.0
small,100,689,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.25,0.0,0.0,1.0,0.0,0,0,0,0,305,16079,0.0,0.0,0.0,0.98138427734369,0.0
small,100,690,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,499,15885,0.0,0.0,0.0,0.9695434570311908,0.0
small,100,691,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,223,16161,0.0,0.0,0.0,0.9863891601561897,0.0
small,100,692,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,264,16120,0.0,0.0,0.0,0.9838867187499399,0.0
small,100,693,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,154,16230,0.0,0.0,0.0,0.9906005859374395,0.0
small,100,694,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.25,0.0,0.0,1.0,0.0,0,0,0,0,284,16100,0.0,0.0,0.0,0.98266601562494,0.0
small,100,695,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,802,15582,0.0,0.0,0.0,0.9510498046874419,0.0
small,100,696,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,275,16109,0.0,0.0,0.0,0.9832153320311899,0.0
small,100,697,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,470,15914,0.0,0.0,0.0,0.9713134765624407,0.0
small,100,698,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,305,16079,0.0,0.0,0.0,0.98138427734369,0.0
small,100,699,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,489,15895,0.0,0.0,0.0,0.9701538085936907,0.0
small,100,700,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,533,15851,0.0,0.0,0.0,0.9674682617186909,0.0
small,100,701,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,391,15993,0.0,0.0,0.0,0.9761352539061904,0.0
small,100,702,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,125,16259,0.0,0.0,0.0,0.9923706054686894,0.0
small,100,703,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,341,16043,0.0,0.0,0.0,0.9791870117186902,0.0
small,100,704,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,417,15967,0.0,0.0,0.0,0.9745483398436905,0.0
small,100,705,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,173,16211,0.0,0.0,0.0,0.9894409179686896,0.0
small,100,706,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,845,15539,0.0,0.0,0.0,0.948425292968692,0.0
small,100,707,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,162,16222,0.0,0.0,0.0,0.9901123046874395,0.0
small,100,708,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,286,16098,0.0,0.0,0.0,0.98254394531244,0.0
small,100,709,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,68,16316,0.0,0.0,0.0,0.9958496093749392,0.0
small,100,710,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,580,15804,0.0,0.0,0.0,0.964599609374941,0.0
small,100,711,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,254,16130,0.0,0.0,0.0,0.9844970703124399,0.0
small,100,712,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,3,0,0,0,709,15675,0.0,0.0,0.0,0.9567260742186916,0.0
small,100,713,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,462,15922,0.0,0.0,0.0,0.9718017578124407,0.0
small,100,714,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,4,0,0,0,766,15618,0.0,0.0,0.0,0.9532470703124418,0.0
small,100,715,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,300,16084,0.0,0.0,0.0,0.98168945312494,0.0
small,100,716,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,144,16240,0.0,0.0,0.0,0.9912109374999395,0.0
small,100,717,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,20,16364,0.0,0.0,0.0,0.998779296874939,0.0
small,100,718,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,969,15415,0.0,0.0,0.0,0.9408569335936926,0.0
small,100,719,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,186,16198,0.0,0.0,0.0,0.9886474609374396,0.0
small,100,720,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,54,16330,0.0,0.0,0.0,0.9967041015624392,0.0
small,100,721,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,2,0,0,0,538,15846,0.0,0.0,0.0,0.9671630859374409,0.0
small,100,722,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,421,15963,0.0,0.0,0.0,0.9743041992186905,0.0
small,100,723,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,300,16084,0.0,0.0,0.0,0.98168945312494,0.0
small,100,724,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.25,0.0,0.0,1.0,0.0,0,0,0,0,572,15812,0.0,0.0,0.0,0.965087890624941,0.0
small,100,725,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,863,15521,0.0,0.0,0.0,0.9473266601561922,0.0
small,100,726,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,458,15926,0.0,0.0,0.0,0.9720458984374406,0.0
small,100,727,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,296,16088,0.0,0.0,0.0,0.98193359374994,0.0
small,100,728,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,567,15817,0.0,0.0,0.0,0.965393066406191,0.0
small,100,729,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,2,0,0,0,411,15973,0.0,0.0,0.0,0.9749145507811905,0.0
small,100,730,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,509,15875,0.0,0.0,0.0,0.9689331054686908,0.0
small,100,731,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,524,15860,0.0,0.0,0.0,0.9680175781249409,0.0
small,100,732,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,463,15921,0.0,0.0,0.0,0.9717407226561907,0.0
small,100,733,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,269,16115,0.0,0.0,0.0,0.9835815429686899,0.0
small,100,734,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,98,16286,0.0,0.0,0.0,0.9940185546874393,0.0
small,100,735,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,269,16115,0.0,0.0,0.0,0.9835815429686899,0.0
small,100,736,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.25,0.0,0.0,1.0,0.0,0,0,0,0,881,15503,0.0,0.0,0.0,0.9462280273436923,0.0
small,100,737,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,303,16081,0.0,0.0,0.0,0.98150634765619,0.0
small,100,738,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,323,16061,0.0,0.0,0.0,0.9802856445311902,0.0
small,100,739,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,236,16148,0.0,0.0,0.0,0.9855957031249398,0.0
small,100,740,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,429,15955,0.0,0.0,0.0,0.9738159179686905,0.0
small,100,741,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,445,15939,0.0,0.0,0.0,0.9728393554686906,0.0
small,100,742,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,302,16082,0.0,0.0,0.0,0.98156738281244,0.0
small,100,743,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,544,15840,0.0,0.0,0.0,0.9667968749999409,0.0
small,100,744,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,344,16040,0.0,0.0,0.0,0.9790039062499403,0.0
small,100,745,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,70,16314,0.0,0.0,0.0,0.9957275390624392,0.0
small,100,746,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,809,15575,0.0,0.0,0.0,0.9506225585936919,0.0
small,100,747,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.0,0.0,0.0,0.0,0.0,3,0,0,0,532,15852,0.0,0.0,0.0,0.9675292968749409,0.0
small,100,748,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,302,16082,0.0,0.0,0.0,0.98156738281244,0.0
small,100,749,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,285,16099,0.0,0.0,0.0,0.98260498046869,0.0
small,100,750,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,323,16061,0.0,0.0,0.0,0.9802856445311902,0.0
small,100,751,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,693,15691,0.0,0.0,0.0,0.9577026367186915,0.0
small,100,752,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,140,16244,0.0,0.0,0.0,0.9914550781249395,0.0
small,100,753,CNN-refined Hough vectors from distance-to-stroke,1,0,1,0.25,0.0,0.0,1.0,0.0,0,0,0,0,18,16366,0.0,0.0,0.0,0.998901367187439,0.0
small,100,754,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.25,0.0,0.0,1.0,0.0,0,0,0,0,811,15573,0.0,0.0,0.0,0.9505004882811919,0.0
small,100,755,CNN-refined Hough vectors from distance-to-stroke,3,0,3,0.25,0.0,0.0,1.0,0.0,0,0,0,0,336,16048,0.0,0.0,0.0,0.9794921874999402,0.0
small,100,756,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,274,16110,0.0,0.0,0.0,0.9832763671874399,0.0
small,100,757,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,156,16228,0.0,0.0,0.0,0.9904785156249395,0.0
small,100,758,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.25,0.0,0.0,1.0,0.0,0,0,0,0,562,15822,0.0,0.0,0.0,0.965698242187441,0.0
small,100,759,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,572,15812,0.0,0.0,0.0,0.965087890624941,0.0
small,100,760,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,344,16040,0.0,0.0,0.0,0.9790039062499403,0.0
small,100,761,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,649,15735,0.0,0.0,0.0,0.9603881835936914,0.0
small,100,762,CNN-refined Hough vectors from distance-to-stroke,5,0,5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,595,15789,0.0,0.0,0.0,0.9636840820311912,0.0
small,100,763,CNN-refined Hough vectors from distance-to-stroke,4,0,4,0.25,0.0,0.0,1.0,0.0,0,0,0,0,386,15998,0.0,0.0,0.0,0.9764404296874404,0.0
small,100,764,CNN-refined Hough vectors from distance-to-stroke,2,0,2,0.25,0.0,0.0,1.0,0.0,0,0,0,0,183,16201,0.0,0.0,0.0,0.9888305664061896,0.0
